d1,k1,d2,k2,Kd,n,k3,d3,k4
0.019344519,1.493367401,0.150487352,0.005591135,148.1949257,2.244664768,0.000196864,0.002304093,0.014876474
0.015239956,2.738419634,0.000563421,0.994260074,1029.200527,0.510329166,0.327969406,0.001575796,0.355494866
0.016781786,5.138464179,0.070658867,0.230409298,247.8372986,1.297289083,0.000126134,0.013830355,0.366578227
0.016565935,1.80232594,9.386420367,0.001271062,2.069347055,1.841013237,0.005991009,0.00100964,0.012045736
0.017175784,0.388299353,0.141525055,0.664507673,20.53525026,2.880860894,0.00572137,0.00068786,0.005612633
0.018435355,3.394949616,0.084301118,4.704354057,14.93367401,2.006248064,0.001025258,0.279147237,0.012326317
0.018893523,0.151646829,0.000492606,1.029200527,0.500226467,1.106113937,4.097321098,0.022003917,0.01901808
0.016066852,5.002264671,0.00134122,0.000257533,986.658057,0.994125571,0.000111131,0.003554949,1.714615189
0.015496376,2.707073204,0.000382384,0.000949511,14.59374208,1.833372578,0.000179542,0.111986757,0.000215857
0.018575545,0.452723807,0.00964199,0.000116368,695.8249547,1.003819586,4.851022995,0.006985004,0.003242152
0.015530592,0.811272335,0.000118622,0.002394234,748.4566763,0.886074556,0.003229733,0.003192763,0.026760856
0.016855976,0.065690112,0.000188727,0.00261517,0.251671092,0.989999705,0.000118622,0.000324215,0.013360827
0.017123159,0.427398834,0.001367204,0.00263532,0.335608795,3.013625195,4.614946457,1.70804772,0.001551791
0.015282396,6.90504744,0.018656636,0.126619327,11.6815373,2.750130349,0.051979648,0.001539927,0.000115478
0.017364579,0.0949511,0.000356862,0.076589047,10.05773063,3.104799272,0.000107771,0.000554839,0.028564941
0.015791903,0.615413001,1.761299993,0.001714615,0.757123396,1.017127122,0.00949511,0.045972699,0.000477713
0.017585777,0.324215171,0.198380966,0.064194822,15.81854982,2.663826278,0.003025752,0.000236683,0.488839923
0.015009353,2.759518649,0.000461495,0.348738584,46.32690995,1.443428855,3.973440066,9.458740991,0.000339495
0.019717213,0.762956891,0.000362382,0.982878873,249.7468389,1.568624458,0.333042762,0.02093309,0.061777927
0.017528534,6.931597451,0.250707119,4.019450334,25.55641901,3.259159595,0.033432332,0.00028785,0.000559114
0.015168514,0.051780551,0.548487414,0.176807222,4.160702527,0.723718221,2.665835416,1.181680313,0.025458531
0.016218554,0.105317369,0.000366578,0.072861817,7.45589872,1.506812598,0.032796941,0.003794606,0.18443075
0.018602283,9.172759354,0.000140983,0.000140443,120.9205183,0.798021765,0.078976885,0.701186157,0.005158222
0.018864557,0.038385453,0.000517806,0.017816949,0.425761774,0.827883689,0.000190181,0.333042762,0.11415633
0.015465202,3.596113027,0.002834654,0.326713189,358.2338881,0.817618644,0.000326713,0.11726453,0.006130558
0.017409596,2.748948899,0.006468943,1.612501027,5.56971962,3.156881266,0.135155379,0.030962308,5.060188166
0.017464776,1.901807986,2.03001852,0.002516711,7065.886657,0.653609111,0.099045177,0.362382041,0.015458476
0.019598454,6.037169,2.251645417,0.037946058,4128.890196,0.532369564,0.318053369,0.000411308,0.000661962
0.017782488,6.44416522,0.035413322,0.250707119,0.646894313,0.590291716,0.021256903,3.108135903,6.958249547
0.018005556,0.245000328,0.012956867,0.003229733,4.722442369,1.083350441,0.108184905,0.047588279,0.284555292
0.016671113,2.7279307,0.00938642,0.001223207,73.70551753,1.563197429,0.018800382,0.221734532,0.000118168
0.019619138,2.968246743,3.912911271,0.042739883,768.8353322,1.44442971,0.067998605,0.000101352,3.132083512
0.015222429,0.074845668,0.01081849,0.044926232,2.459423584,0.830182255,3.192762888,0.008861352,0.010985842
0.016585009,0.118168031,0.253610171,0.347402815,3.751169311,1.194577124,0.068522521,0.227771824,0.000548487
0.016103872,0.690504744,0.015697603,0.000121852,3.487385841,0.845279285,1.141563305,0.000843011,0.00339495
0.019070085,0.172120791,5.945202704,0.000316835,2.536101709,2.601781846,1.844307504,0.078072844,0.000492606
0.017797842,0.525815439,0.003853305,0.031200867,17.34469497,0.719217485,0.998083019,0.004458273,0.084950642
0.017850828,0.208529099,0.024312708,0.924343376,0.439035866,0.932709683,5.991009386,0.060836843,0.001065369
0.017426299,0.059224309,0.000979114,0.008238219,0.286747738,1.355194571,2.867477376,0.000771792,0.016820284
0.015508269,2.845552919,0.000180926,0.029682467,4945.004221,0.659525342,3.02575203,0.003049065,0.016311729
0.015193262,0.098665806,0.010411181,0.000572137,1.315729665,0.992748375,0.00397344,0.000563421,0.004509897
0.017003711,0.408162718,6.130557921,1.223207119,2.243020967,1.045722457,0.206934706,0.002834654,6.594269111
0.016321527,6.670627149,0.00572137,5.138464179,494.5004221,1.916534542,5.484874144,0.066706271,0.001356751
0.017503338,8.963961859,0.682600602,0.001025258,0.882741071,3.510070482,0.001232632,0.06060382,0.001218522
0.019137868,1.111305166,0.342110707,0.001894524,89.29627309,0.714744739,0.01367204,0.000127106,0.000114595
0.017602649,0.072861817,0.019238299,1.894523514,20.93308965,0.79636405,0.011999597,0.059910094,0.052986675
0.018586236,0.687859912,0.099045177,0.010096403,74.5589872,1.248763262,0.12469049,0.644416522,0.725827357
0.019577792,0.047406002,0.028455529,0.001372461,0.417670049,1.123110595,0.005527134,0.000667063,0.040659934
0.016436182,1.325867118,0.003882994,0.000358234,151.646829,0.627418511,0.693159745,0.135675053,0.000709306
0.019495361,3.514255501,0.000862647,0.017411386,765.8904719,0.617067407,0.569945506,0.000552713,0.107357733
0.017489916,8.050694251,0.000527837,0.315621563,79.58538716,1.69055857,0.000121852,0.161250103,0.000896396
0.01770422,0.830169296,0.02304093,0.004441197,2.487902367,3.803954527,0.002183568,0.028674774,0.375116931
0.016980899,0.313208351,0.000100192,0.025654684,2.991116533,1.323630096,8.430111782,0.017680722,0.000389792
0.016354428,0.056776245,0.000283465,0.685225211,4.097321098,1.16191135,0.519796479,0.000327969,0.141525055
0.019407692,0.693159745,0.000116368,0.013207887,99.80830188,3.159070207,0.000366578,1.246904905,0.002440619
0.017356255,0.067220231,0.014706184,1.420692213,0.152229913,1.631840441,0.003217363,0.000367988,0.000111131
0.015772229,0.644416522,1.017419366,0.000163117,39.73440066,0.884847047,0.006394894,0.000241268,0.659426911
0.015442972,0.033560879,0.106946522,0.102525839,0.119078494,0.865436576,0.000225165,0.00017613,0.434010264
0.015416339,0.725827357,0.210135777,0.521795104,0.506018817,2.328659981,0.000226899,0.001581855,0.92789749
0.015632195,0.140982974,0.008929627,0.217520403,196.1101175,0.662273942,0.050601882,0.00212569,0.000211755
0.017205457,1.72120791,0.003072557,0.000275952,2.575332647,1.701137787,0.000142069,0.000504081,0.086264743
0.019435629,3.943059525,0.05099176,0.001246905,0.100577306,2.661980494,0.0003408,0.052380141,0.002053525
0.018759926,2.08529099,0.04579661,0.002823796,613.0557921,1.233279674,0.000293427,5.138464179,0.085277279
0.0155843,1.372460961,0.000316835,7.202777512,144.8215973,2.216832858,0.019535896,0.00128578,0.000149911
0.017977951,0.720277751,0.008333613,0.19762111,273.8419634,0.726734348,0.015517914,0.000266584,0.054220893
0.015662205,0.45621196,0.011503588,0.023218456,115.4781985,3.0303827,9.137625049,0.087935992,0.011241735
0.015226809,0.656901116,0.021835677,0.063703995,0.397344007,0.580553127,0.033304276,9.314652699,0.29342695
0.017051063,2.665835416,0.002109438,5.002264671,33.81945983,0.696164426,0.199143743,0.004527238,0.00028785
0.016296504,0.144821597,0.062974781,6.083684265,22.51645417,0.711285175,2.889570756,0.088954243,0.1650061
0.01543261,7.542233958,5.17805509,0.00360994,15.94042881,0.54733651,0.029118344,0.033432332,0.035277679
0.018848283,1.115578151,0.465050376,1.177154137,46.86335029,0.766575609,0.078674381,0.000148765,8.462525688
0.015834362,0.429042189,0.001159222,0.519796479,0.687859912,0.785400271,3.01416253,0.000409732,0.00021752
0.015740499,6.493816316,4.241309839,0.192382988,23.39734973,1.481953315,0.047043541,0.010777053,0.0047406
0.015490434,2.812980144,0.041288902,0.027595186,47.5882791,0.616639837,0.120457358,0.000231295,2.093308965
0.017221964,0.27279307,0.050022647,0.030962308,42.25064403,2.778873189,6.826006015,0.000449262,0.008365656
0.018740148,1.459374208,0.288957076,0.064441652,96.41989777,0.85174885,2.061420861,0.12138546,0.000202224
0.01843182,0.225164542,0.087263642,0.00777738,9.90451772,1.159497734,0.00998083,0.26556245,0.196110118
0.015039608,8.365655958,0.013936915,0.003304963,3.637754054,0.585402171,0.001880038,0.081752304,0.004257618
0.01975317,0.09568268,0.195358959,0.014819493,1.181680313,1.091642146,7.989139417,0.496401784,0.00998083
0.018545288,0.092789749,0.002339735,0.038091961,0.452723807,1.941941849,0.089296273,0.00412889,0.599100939
0.019806279,0.964198978,0.000308437,0.000425762,1.606324685,1.441429224,0.00016187,0.174113856,0.074273405
0.015751069,0.112849594,0.003317671,8.081649291,66.70627149,2.352997846,0.016374448,0.000165641,0.000250707
0.015336716,0.040659934,0.000100577,0.0004945,0.639489375,0.593985657,0.000615413,0.025951751,0.001351554
0.015911991,5.401321148,0.167558578,0.000789769,3.736801254,2.166700882,0.012138546,0.002845553,0.000483244
0.017724604,1.747833262,0.000137246,0.196864164,0.309623085,1.729673818,0.017816949,0.250707119,0.589974626
0.019368649,0.063703995,0.001734469,0.001481949,4.208881192,0.878734962,0.14933674,0.674786937,0.000836566
0.015863238,0.13309651,4.81393254,1.053173687,0.190180799,0.892237692,0.007258274,0.000326713,0.024126815
0.018646933,2.304092976,0.000574337,0.001290724,19.09120466,2.055515143,0.016311729,0.007038822,4.81393254
0.015837399,5.968062098,0.203782397,3.002617421,8.759917176,0.597702715,0.000805069,0.309623085,0.073705518
0.019645495,0.260515359,8.33361309,0.000277013,4.192759967,2.384191304,0.095316188,0.004492623,2.507071193
0.019985621,0.306078859,0.022516454,0.005899746,0.583221242,2.804026531,0.006518785,0.000295688,0.000325462
0.015701303,0.292303041,0.046505038,0.000133097,27.07073204,2.466559347,5.463865499,0.080198578,0.00139905
0.015376476,0.507964467,0.03596113,1.393691549,61.54130009,1.759907984,0.000138304,0.081439169,0.29796597
0.019579669,5.442937323,0.023577622,0.010371303,4.888399226,2.101617327,0.001606325,6.107076122,0.196864164
0.019205891,0.102920053,0.001946107,0.447541521,0.304906489,0.659982648,0.008143917,0.131572967,0.070388223
0.01862906,0.224302097,0.372248823,0.038681205,128.0855095,1.212933117,0.06773815,0.001150359,0.011771541
0.015497863,0.307255737,0.015106598,0.000798914,106.1288195,1.204554776,0.072861817,0.004579661,0.786743808
0.01587998,0.050601882,0.047043541,0.000917276,0.679986045,2.813761406,0.000262523,0.000587715,3.037386092
0.015672722,0.437354232,0.004907195,0.001476273,7.120328,0.643717681,0.033689922,0.003722488,0.000875992
0.016623222,1.701505406,9.137625049,0.000395822,37.51169311,1.166753666,0.091026253,0.176807222,0.02085291
0.018147697,0.088613522,0.000375117,0.000321736,0.230409298,0.647297124,0.010572232,0.096050582,0.056342139
0.015902838,0.25556419,0.000792806,0.000447542,20.8529099,3.7829193,0.002968247,0.00192383,4.273988343
0.018247163,4.14476584,0.001361967,0.074273405,0.126134338,1.821971005,5.899746256,0.003096231,5.655877571
0.017617847,0.119078494,0.015340282,0.00734232,0.193865264,1.440430447,0.055271341,0.149910942,0.00198381
0.018012464,1.041118108,0.002770129,4.458273081,0.269670434,1.711783207,7.093055097,0.103315782,0.4851023
0.019863341,1.285780002,0.00578762,0.000271748,106.5368864,2.168203245,0.00012517,0.002555642,0.034080032
0.0156262,0.865964323,0.118168031,0.000335609,0.367987726,1.905936429,0.000143164,0.012710618,0.049260634
0.017121518,0.056994551,0.128085509,0.151646829,2.923030408,1.565365984,0.010531737,0.019762111,1.830206106
0.019237226,5.922430869,0.401945033,2.545853058,18.44307504,0.608572058,0.047771257,0.531904094,0.059224309
0.01815466,0.05099176,6.107076122,0.008269895,0.213386366,1.256577802,0.010411181,1.901807986,0.151065978
0.017192263,0.134121994,0.102525839,0.081127234,3.156215633,2.878864726,0.064689431,0.256546838,0.175455371
0.016014553,0.178169489,0.006370399,0.22864761,1.320788666,1.456494244,8.019857778,0.760034547,0.000486968
0.016332486,1.51646829,1.976211096,0.000768835,2802.205622,0.737390124,0.006852252,0.009102625,0.006985004
0.01863442,0.440723965,0.079585387,2.109437521,97.16279516,1.598257651,0.011241735,0.051979648,3.637754054
0.017434656,0.040816272,0.000251671,5.787619883,0.608368426,1.080350916,0.079280552,0.012808551,0.223442955
0.01780467,0.194610678,5.021498454,0.786743808,63.21692009,0.530895567,0.014316384,0.820666426,5.380632535
0.015893691,0.138303552,0.153402816,0.091727594,0.540132115,1.304502763,0.000641948,0.00456212,2.834653633
0.019660572,3.408003248,0.000960506,0.000162493,3.180533688,0.740976657,0.148194926,0.003988718,9.56826805
0.019348229,0.036798773,0.343426128,0.009422511,1.009640276,2.240001968,0.414476584,0.000886135,0.00615413
0.01849024,0.363775405,0.005197965,0.000576545,38.82993528,0.785944857,0.030373861,0.000188727,0.041767005
0.016521514,0.233077312,0.017613,0.024312708,0.576545164,1.995153851,0.043567904,0.004888399,3.943059525
0.019850012,0.115035884,2.791472369,0.001624925,143.1638382,0.93400359,0.017748705,0.003541332,1.618701118
0.01797278,0.59680621,1.23737119,0.002911834,0.217520403,0.603949572,3.120086732,0.001694988,0.06273357
0.01957216,8.175230379,0.504080619,4.945004221,2759.518649,0.512455984,7.120328,2.889570756,0.000351426
0.018308509,0.107357733,0.199143743,0.000199909,33.04963494,1.201219666,0.112849594,0.002478373,0.005968062
0.019549651,2.03001852,0.004065993,0.656901116,0.401945033,3.889271637,0.006747869,0.028237961,7.571233961
0.015132194,0.062253915,0.048324422,0.130066863,0.502149845,1.892771164,0.956826805,0.037368013,0.204565944
0.016159561,0.174113856,0.002101358,0.069050474,5.060188166,1.064739129,0.000552713,0.906775965,0.0128578
0.017010235,1.594042881,0.000685225,0.037655926,40.04054683,0.970970924,0.00139905,0.118622389,0.000644417
0.01948041,1.094376268,0.09568268,0.000150487,2.615170448,2.571303666,0.000129072,7.513345034,0.177487048
0.015933367,0.111557815,0.000910263,1.300668632,0.37946058,2.189346041,0.048696753,0.113283502,0.000500226
0.015675728,0.279147237,0.008301693,1.631172909,0.924343376,0.741490441,0.000355495,0.107357733,0.153992653
0.019478542,0.639489375,0.001356751,0.00938642,1.013522358,0.555746938,0.210135777,0.960505818,0.000382384
0.016145621,0.14261548,2.339734973,0.000363775,24.87902367,0.618780655,0.026556245,0.009243434,0.008593432
0.015019431,0.576545164,3.722488231,0.05548386,53.19040944,1.75138954,0.00140443,0.003823843,0.033949496
0.0153809,1.837243276,4.527238074,2.175204034,373.6801254,0.912249272,0.176129999,0.452723807,0.000288957
0.015355847,0.882741071,0.035277679,0.002686375,1.539926526,3.846376535,0.13309651,0.000199909,0.136720404
0.016415706,0.285649411,0.000309623,1.747833262,8.365655958,2.46143561,0.016564055,0.010057731,0.012469049
0.015977739,0.383854527,0.003596113,0.001242129,3.582338881,2.298193065,0.651878514,0.000107771,0.099045177
0.018666613,7.600345469,0.12138546,0.000194611,27.38419634,1.242718901,0.001865664,0.000237593,1.372460961
0.01704289,0.391291127,0.000188004,0.00223443,0.470435406,3.172235769,0.028346536,0.000232185,7.484566763
0.017796135,0.111130517,1.290723845,0.044072397,2.676085593,3.270474578,0.263531985,0.397344007,0.734232042
0.015666711,1.88003817,0.949510999,0.001209205,3.67987726,2.451220045,0.021503047,0.000920803,0.006594269
0.018547066,0.098287887,0.001931227,0.378007137,0.774759066,0.549236725,0.000137246,0.000412889,0.70930551
0.016029917,0.59452027,0.065690112,0.00297966,61.07076122,2.968018326,0.000164374,0.058098734,0.001177154
0.018509754,2.645452695,0.000805069,0.000153403,2.053525026,2.175730702,0.000394306,0.020614209,1.069465223
0.015861717,0.627335696,2.555641901,0.54638655,0.751334503,3.148140655,0.275951865,2.125690345,0.3988718
0.017941784,1.844307504,0.028564941,0.002339735,953.1618832,0.806921368,0.354133219,0.296824674,0.015106598
0.017910841,0.036099401,0.115035884,0.002150305,2.934269504,1.629579798,0.035823389,0.000313208,0.000372249
0.01816685,8.301692956,0.00273842,0.227771824,293.4269504,1.966322554,0.449262325,0.007867438,0.000163744
0.016527853,1.251699273,2.738419634,0.003254618,55.6971962,0.637501216,0.000186566,0.278078023,7.2304723
0.015308798,0.783730353,0.000706589,0.479549379,12.51699273,1.685877839,0.000412889,0.191646106,0.000714771
0.018614775,0.066706271,0.013463769,0.193122704,0.278078023,2.61987867,0.021013578,0.123737119,0.07542234
0.017441345,0.135675053,3.780071373,0.329230453,0.820666426,0.612380394,0.008206664,1.909120466,1.041118108
0.01674642,0.102133136,2.142068394,0.034607216,0.466838502,1.736882308,0.001145953,0.14261548,9.172759354
0.017238487,9.531618832,0.069315975,2.217345319,3.651741273,2.19542462,0.000509918,0.012661933,0.000931465
0.016162661,0.798913942,0.016820284,0.338194598,0.637039947,3.556603136,0.001128496,0.021503047,0.001111305
0.015732954,0.889542427,5.765451635,0.0949511,0.23577622,2.107452333,0.000574337,0.010135224,0.00099426
0.019463605,1.065368864,0.039734401,4.273988343,0.429042189,1.23841942,0.000189452,1.077705254,0.003780071
0.018813973,0.470435406,0.852772788,0.572136955,73.42320421,1.758688531,0.037946058,1.459374208,0.019386526
0.016251247,0.459726989,1.916461063,9.90451772,120.4573579,0.790863161,0.001837243,7.571233961,7.807284401
0.017397914,0.385330453,2.077303726,5.401321148,1.232631703,3.751584361,2.053525026,4.50989745,0.081127234
0.018343656,1.300668632,1.057223156,6.670627149,23.75928315,1.559950229,0.065187851,3.765592613,4.113075359
0.017493271,1.865663579,0.110704855,0.000639489,42.08881192,1.858965505,0.40973211,0.000424131,0.000190912
0.015460753,0.219196358,0.000672202,0.000437354,1.872837083,0.582568661,0.002717482,0.001045121,0.012232071
0.019755065,3.368992157,0.003292305,0.000375117,2.277718242,2.177239326,0.000786744,0.000156375,0.000252639
0.015641192,0.055911353,0.000892963,0.008793599,1.290723845,2.372651155,0.000408163,0.027489489,0.00026967
0.015549965,2.277718242,0.903302752,0.024126815,0.118622389,1.128573203,0.217520403,0.007258274,0.000151647
0.018591583,0.342110707,0.018945235,0.002645453,84.30111782,1.301792944,0.000204566,0.003408003,0.001968642
0.016346588,8.33361309,0.001594043,0.064938163,111.5578151,1.951387105,5.040806191,0.949510999,0.336899216
0.019626665,8.462525688,0.40973211,0.026353199,0.259517511,0.777276606,0.134637695,0.178169489,0.447541521
0.015466685,0.277012904,0.004340103,2.357762196,21.66872377,0.56663829,0.000425762,3.80919612,0.000158794
0.019487884,0.037511693,0.000409732,1.124173474,1.887266945,0.950329685,0.002085291,0.00043401,0.220039171
0.016984156,0.06273357,0.000596806,0.00212569,49.26063433,0.770304095,0.000191646,0.004832442,1.300668632
0.015051151,7.958538716,0.000209331,0.023129522,2.605153593,0.518170935,0.001141563,0.220885225,0.02478373
0.015015111,0.420888119,1.80232594,0.033560879,1.741138559,2.193903394,9.03302752,0.027279307,0.117715414
0.017736506,0.578761988,0.000786744,0.000580987,21.42068394,0.574150158,0.117715414,0.682600602,0.134121994
0.01802283,0.112417347,0.000120457,0.000531904,20.37823972,2.759678109,0.005591135,0.003254618,5.118782384
0.018734758,0.322973334,0.000104914,0.320503911,233.9734973,0.678067123,0.565587757,0.000477713,0.06037169
0.019583425,0.846252569,0.000859343,0.280220562,0.105317369,3.598760268,1.675585782,0.004050419,0.849506423
0.018915277,2.00678109,0.11726453,1.137190789,355.4948662,0.800237421,2.312952248,0.176129999,0.000561263
0.017367909,7.747590655,0.015048735,0.971627952,22.86476103,0.62481457,0.003108136,0.011953635,0.003665782
0.017250062,0.099045177,0.098287887,0.0128578,14.4266889,1.670754778,0.00401945,1.23737119,0.000365174
0.01935194,4.097321098,0.101352236,0.111130517,35.96113027,1.299088755,5.298667488,0.007398892,0.420888119
0.01611005,2.403440269,0.000986658,2.595175106,0.504080619,1.664974406,0.007286182,0.001383036,0.865964323
0.015463719,0.698500412,0.000213386,0.000250707,102.1331359,0.655423815,4.306918629,3.912911271,0.001141563
0.015425212,1.887266945,0.024034403,0.030843714,0.81439169,0.509269069,0.025654684,1.675585782,1.581854982
0.016040681,0.096419898,0.005021498,8.112723354,20.69347055,0.983842989,0.042413098,0.429042189,0.500226467
0.01868273,0.92789749,1.246904905,1.290723845,4.964017837,0.523586571,0.000739889,0.000536002,0.001372461
0.018632634,0.792805522,0.000964199,0.259517511,654.3849964,0.528325885,0.000659427,6.543849964,0.126619327
0.016886716,0.077773803,0.007065887,0.003381946,41.4476584,0.991373087,0.000105722,0.000140443,0.017885455
0.018652298,1.539926526,0.000656901,0.000183724,8.692939692,3.24788376,0.018945235,1.837243276,9.422511294
0.017469801,0.119995972,3.460721624,1.057223156,100.1920663,0.888534685,0.000405042,5.319040944,0.158793724
0.017627987,5.505963567,2.11754834,0.019535896,0.116367937,0.532000682,0.000133608,1.073577333,0.001631173
0.015122039,7.065886657,0.006619624,0.592243087,971.6279516,0.689441477,3.838545268,0.000153993,0.078373035
0.015385326,1.150358838,2.412681533,0.000400405,22.43020967,1.113807568,5.765451635,0.006060382,0.040973211
0.017739908,0.148764737,0.000757123,0.000372249,0.474060023,3.355435442,0.737055175,0.007093055,0.031200867
0.019673773,1.656405511,0.348738584,0.817523038,2555.641901,0.832487203,2.738419634,0.502149845,0.000862647
0.018458351,0.569945506,9.980830188,0.313208351,0.114595263,1.283870776,0.110280823,0.055059636,0.008998428
0.015656198,8.143916897,9.278974901,0.005217951,3637.754054,0.511037123,0.004527238,0.002956878,0.178854553
0.01856486,0.760034547,0.859343243,0.000519796,0.569945506,1.692903807,0.017080477,0.561263327,0.325461783
0.017137944,3.16835133,0.101741937,0.021420684,220.039171,1.01150258,0.000251671,1.600171999,0.000285649
0.017821752,7.398891635,0.004795494,0.301416253,0.664507673,0.514235103,0.000903303,0.148194926,0.028129801
0.015022312,0.31081359,0.000682601,0.006321692,0.852772788,0.698097282,0.018023259,0.00087936,9.531618832
0.015665209,0.170150541,0.352776787,0.001300669,0.365174127,1.055187954,0.001887267,0.000118168,7.658904719
0.018593366,0.070658867,0.531904094,0.004373542,6.083684265,0.638385594,0.028785029,0.000137774,5.854637363
0.017953832,0.442418555,2.109437521,0.038829935,372.2488231,1.016422347,0.019091205,0.006594269,0.001781695
0.01646142,0.086596432,0.12710618,0.010019207,9.172759354,1.240137424,0.001487647,3.527767866,0.07120328
0.01952904,7.342320421,0.008081649,0.007258274,401.9450334,0.856485068,0.307255737,0.000608368,0.018800382
0.019532786,2.022242965,0.013990503,0.257533265,0.186566358,3.318428064,0.139905031,3.665782273,0.00104914
0.018348934,3.973440066,0.698500412,0.001388353,3.368992157,1.197893791,0.536002317,0.00016187,0.000220885
0.015061257,4.740600231,2.507071193,0.003049065,4.832442183,0.680421201,0.070658867,0.000820666,2.321845584
0.016221665,0.356861749,1.569760271,0.92789749,90.3302752,1.485038156,9.067759646,0.003292305,0.140442968
0.01949723,0.316835133,0.000452724,0.010694652,0.161870112,3.626304317,0.003474028,4.75882791,2.686375182
0.017059241,4.50989745,3.267131889,0.019838097,0.111130517,3.581341267,0.041447658,0.000140983,0.138303552
0.018797743,0.548487414,0.001809256,0.002183568,5.258154385,1.912553361,2.834653633,0.035142555,0.045272381
0.017241793,2.243020967,0.088274107,0.000442419,109.4376268,2.172716588,0.041767005,0.006345999,1.23737119
0.015749558,9.753638756,0.862647431,0.000108185,18.94523514,2.953652292,0.002727931,0.14933674,0.018023259
0.015846514,3.794605804,0.012373712,0.56776245,1.545847567,3.357762058,0.000424131,3.267131889,1.923829884
0.019817679,0.737055175,7.717915156,1.643740793,5.442937323,2.427548299,9.422511294,2.979659697,0.014933674
0.018713211,0.757123396,0.0131069,0.003408003,1013.522358,0.592751782,2.956877505,0.004777126,0.000330496
0.019764539,1.631172909,0.001242129,0.14261548,1.295686698,0.861247622,0.005258154,1.999094542,0.935046768
0.016324657,3.27969406,0.007093055,0.001551791,84.62525688,2.226071605,0.000859343,3.609940136,0.001747833
0.016097696,6.569011165,3.01416253,0.003144126,0.171461519,1.479900315,0.000811272,0.4851023,0.049450042
0.018100771,0.120920518,0.000817523,0.031562156,0.400405468,2.103074562,0.07120328,0.000344747,0.031320835
0.015573842,0.251671092,0.498310456,0.728618175,111.1305166,0.721214346,0.001493367,0.477712567,0.287850287
0.016524683,0.327969406,0.000457966,0.00019611,24.97468389,0.580955675,0.001931227,0.008626474,0.002676086
0.017190614,6.468943132,0.000529867,2.053525026,0.395822065,1.894083588,0.020693471,0.000310814,0.203782397
0.017129729,5.527134079,0.025654684,0.024406191,176.1299993,3.507638329,0.000303739,3.736801254,0.000327969
0.019838594,0.204565944,0.058771485,0.196110118,2.150304679,3.636372518,0.000128578,5.854637363,0.001688496
0.016420429,7.2304723,0.000896396,0.690504744,0.118168031,3.03669076,0.00059452,0.000456212,0.000324215
0.019530913,5.832212419,6.90504744,0.139369155,108.1849047,1.504725159,0.531904094,0.252638771,0.000677382
0.015704315,0.43567904,1.587937238,0.00440724,0.261517045,0.919868793,0.000649382,0.004813933,9.350467678
0.015426691,1.431638382,0.00016125,0.001320789,104.5121222,0.529792748,0.000159404,0.081127234,0.032671319
0.018151178,3.823842537,0.001115578,0.002077304,0.677381503,2.765422669,0.013207887,0.789768849,0.002385064
0.017516771,4.192759967,0.260515359,0.078674381,9980.830188,0.617495274,0.483244218,0.030843714,0.098287887
0.017326322,5.158221651,0.152229913,0.206934706,0.550596357,0.972317909,0.000110705,0.001701505,1.788545529
0.016826907,1.19078494,0.000424131,0.153992653,92.78974901,2.154719392,0.000172121,0.005360023,0.000129072
0.016117776,1.218521884,0.805069425,0.601404491,1437.143053,0.529425651,0.001747833,0.000388299,0.099808302
