d1,k1,d2,k2,Kd,n,k3,d3,k4
0.019923295,0.002658538,0.291982715,0.000267169,5759.13346,1.925856221,0.000184229,0.000177098,0.000123331
0.015672077,0.915768528,0.032332766,0.048696753,31.28651161,0.952779505,0.001866687,0.048616727,0.000430456
0.016885097,0.008297143,0.000102245,0.174783326,270.262453,1.029896957,0.366980389,0.103769907,1.925940461
0.016293378,0.020167072,0.001919616,1.647349371,11.22941528,1.279682327,0.000725032,1.231280901,0.000720278
0.016062671,0.228898453,3.694026444,0.000646185,7.050408581,0.58726006,0.425528421,0.161250103,0.030174693
0.015506782,0.001765167,0.56932092,0.000180628,0.381755862,3.933424015,0.003773859,0.617102268,0.000574022
0.016835899,0.000551805,0.003675845,0.030075599,1.522299133,1.080671896,0.028299953,0.003887253,0.022777182
0.016113582,5.554472963,0.244866048,0.183321873,0.137020552,0.837530878,0.000562804,0.193228609,0.000184229
0.018243664,2.033360046,0.003932266,9.958966826,180.0350828,2.332583249,5.226540087,4.332970321,0.598116405
0.015871716,1.655497661,0.000265854,0.12111956,873.1149581,0.534006264,0.027884133,0.849040821,0.098126366
0.016873304,2.094456904,0.009909949,0.019101674,6.242479759,0.586562662,0.003687956,0.360400773,1.37472011
0.016494151,0.000209446,0.000106013,0.027610319,126.6193268,0.961022995,6.677945297,0.084486188,0.005693209
0.016345021,0.809495215,1.280855095,0.012620351,27.5649458,2.109122451,6.000870928,0.000104283,0.000797601
0.017413651,0.053924449,0.000479812,0.021013578,2.589490283,1.860622934,0.00257251,0.00342486,0.206368238
0.017241321,0.000518374,7.781645255,0.19578784,1099.186608,1.198724396,0.000567451,0.000133243,0.014803252
0.018442681,0.01051443,0.662325428,0.02522236,2676.085593,0.556352605,0.429748417,0.000281607,0.124144811
0.016796506,0.000769257,8.476455487,0.253888399,29.82928593,2.604359433,0.003868121,0.04877691,0.302741131
0.015844343,0.411758769,0.002929447,4.165267111,14.49010153,2.655135916,0.000283932,0.000495858,0.011155782
0.019089689,0.050408062,0.001280855,0.010224518,65.58215968,2.948684422,3.805021744,3.663773115,0.022889845
0.018653065,0.007334274,0.000321208,0.111925378,18.24195704,0.663521117,0.000194504,0.011528843,0.004529721
0.019705872,0.067886859,0.035046355,0.257674492,2.915028849,2.446854934,0.003436145,0.044926232,0.805510913
0.016649431,0.004063765,0.374295224,0.042974842,1225.220588,1.94540621,0.337453771,0.313895951,0.137698298
0.019454808,2.412681533,0.168572107,0.000362183,1.655497661,1.748097574,0.003951716,0.188519875,0.056095571
0.016277316,9.877404904,0.005845016,0.009370995,1.012411671,0.930956533,0.004901818,0.002046781,0.000224795
0.019568675,0.313895951,1.251699273,0.000214677,2.839319635,2.27577376,0.00015223,0.024206309,0.010024701
0.017317305,0.113781441,0.001172003,0.001110087,0.166095223,1.84411493,0.984496748,2.125690345,0.080154622
0.016630967,0.045222768,0.000411759,0.01372461,2.207641612,1.93043847,0.000624248,0.000575913,0.000114721
0.015320546,0.004037118,0.022405629,0.365174127,2.003483243,0.570071304,0.000166642,0.000439759,0.004477869
0.019795158,0.02229535,0.008108277,4.727623221,0.1650061,0.752586112,0.049422939,6.766391821,0.000110281
0.019024683,0.002602299,6.387885792,0.000183926,0.105664371,1.375065174,3.072557365,0.000214677,0.561879073
0.016904538,0.000438314,0.376146602,7.768857274,322.2658495,2.081115655,0.007190941,0.199362218,0.549089144
0.017438001,0.000475883,0.00574022,0.047823665,1358.983819,1.333628779,0.046428613,0.0047432,0.045446454
0.015176413,0.000559114,0.126827749,0.001132214,0.98774049,0.945168109,7.027255018,2.733919447,0.491796818
0.015614217,2.080723086,2.292752327,0.001012412,1.705240797,1.023492124,0.000362183,0.115668282,0.016968477
0.019248825,0.001524805,0.271599253,0.028346536,0.603055306,0.647553559,0.155519809,3.718408874,0.000810828
0.018572746,0.000388725,0.82835078,6.419482215,2350.019298,0.674451082,0.009812637,0.010866043,0.000432585
0.016018502,0.000144188,0.136122078,1.522299133,52.78372068,3.472045164,0.031648792,0.000580669,0.322796317
0.016027722,0.000166642,0.243260407,0.010041202,462.0009378,0.98267463,0.000706201,4.192759967,0.424130984
0.016166647,0.524376061,2.774688829,0.03185769,0.586427443,3.765354543,0.072503195,0.005115977,0.015966668
0.015502322,0.000101909,0.008148383,3.314035398,0.218956147,0.968186674,0.032492694,0.16527771,0.003761466
0.019510857,0.00418587,0.008688175,0.000667795,21.32694119,1.681876099,0.07062014,0.000318053,0.001524805
0.019054417,1.255823401,0.575913346,0.101574739,84.62525688,3.947470737,0.103429127,0.000230031,1.900765635
0.017471716,0.140905703,0.005961522,0.000135452,575.913346,3.929920152,0.002178785,9.812636572,0.117393177
0.016110271,2.023351933,0.180035083,0.00873115,2240.562912,0.905858203,0.080683683,0.508243027,0.421349863
0.015136548,4.650503762,3.254617835,0.001773898,5.365903488,1.1076484,5.149744878,2.468880105,0.000413795
0.017401489,0.11490982,4.877691014,0.00015248,1.312847513,1.979803358,0.291023843,0.067663918,0.216094074
0.018096556,0.039517159,0.000206368,0.728618175,295.3637157,3.246597579,5.971334893,2.036707072,0.114532455
0.016423128,5.98116405,1.929110669,0.008890549,125.9961117,2.154079399,3.586268959,0.821566755,0.001022452
0.015031781,0.046889049,0.054280377,3.493126277,1547.54347,1.017731603,0.000241268,0.001233308,5.124398049
0.015719166,2.240562912,0.833818312,5.922430869,41.65267111,3.174121037,0.019007656,0.002667297,1.420692213
0.016806864,0.000217163,1.325867118,0.021859633,0.420657437,3.769831393,0.000273842,5.702580551,1.139687314
0.015025605,0.001361221,1.352294957,0.000165278,2392.922159,1.343170879,0.012032535,0.000333043,0.06430049
0.015503596,0.011855737,0.042552842,0.161250103,37.80071373,1.595253517,0.007322221,0.000132805,8.420873491
0.019756147,0.000176227,0.003413613,0.000517522,27.61031927,1.091642146,4.340102636,1.948241801,0.001655498
0.015932494,0.07654707,0.020979045,3.191012985,3087.755167,0.609838864,0.069697032,0.034531408,2.66729732
0.015670789,0.000770523,2.797600612,1.299955756,98.44967476,1.599524241,0.104799001,0.000253888,0.000403048
0.015451437,0.003498876,0.000119536,0.445582957,244.0619068,1.82829643,0.173067008,7.480464589,2.968246743
0.018402553,0.002373325,0.07027255,0.084625257,732.2221413,1.436015607,0.0402386,0.003556898,0.054191175
0.015709479,1.317173113,0.000176517,9.202981975,0.112294153,0.524416766,2.255351753,0.004529721,0.00099426
0.016099681,0.06345999,1.122941528,0.040172473,0.426228865,0.80341332,0.025894903,0.035104043,1.458574348
0.019182489,0.000131285,0.014300695,0.000338566,8448.618781,0.734038974,0.00448524,0.001088393,0.002046781
0.018513305,0.00032761,0.873114958,0.004090588,4.151588361,2.554553993,0.000422043,0.00072384,0.000276558
0.016171298,2.111751723,0.000722651,4.853683223,22.33204897,1.400625665,0.009309547,0.000270707,8.351908241
0.018022337,0.3562753,0.000140212,1.007428623,5787.619883,0.627667071,0.007310188,0.001964329,0.002733919
0.019086551,0.00033414,0.025098216,5.941944232,8.028656126,0.743475519,0.005554473,0.058546374,0.07542234
0.018462398,0.000186669,0.000115288,6.211754535,2.319301147,1.21413477,0.001104624,0.000101575,1.035993768
0.01521013,0.047981236,0.004567125,0.000139752,0.397779921,2.6892694,0.00118948,0.000143714,0.000196756
0.01954376,1.295686698,0.001465789,2.522235966,0.483774371,1.765843077,0.00051244,0.040973211,0.147789254
0.017502619,5.563615942,1.677424018,0.143478132,3657.752246,2.209819558,0.032173625,0.071437882,0.11490982
0.015628983,0.090379811,0.000194824,2.087578701,40.30483456,0.564677871,1.4657889,2.924633354,0.00033469
0.01506394,0.12956867,0.137246096,0.000746817,1441.878186,0.762940713,6.612369939,0.911261154,0.003551053
0.017684101,0.000726225,0.000278841,0.036577522,3.470221074,2.011220735,0.405708667,0.022003917,0.734634684
0.018439649,2.073889985,0.00158359,0.001330236,8.617020832,2.87686994,3.493126277,0.884678992,0.044778695
0.01747028,0.162581613,0.003254618,0.131934126,0.280681821,0.885899093,0.102750919,0.292944747,5.98116405
0.017571087,0.013368154,3.736801254,0.000897872,0.163924119,2.308456539,0.230788564,0.004567125,0.000150735
0.016129483,0.002285223,0.315448576,8.002289995,3.052409926,0.586214273,0.138835331,0.019482418,0.034702211
0.017206636,6.140649169,0.001104624,1.550090815,0.391935215,0.942644513,0.000240081,0.094018709,0.887593853
0.016215221,0.006483145,0.001522299,0.067109764,1596.666766,2.13306595,0.000212919,0.087168012,0.493417201
0.017668119,0.019870751,0.212918935,0.097003122,0.947950619,3.968634931,0.012999558,0.129143166,7.554648905
0.01540515,0.022852229,3.71229822,0.00312351,979.6510957,0.986769969,0.043045581,0.037552846,1.423030753
0.01516893,0.507407804,0.000224056,0.000247294,0.512439805,1.941365055,0.000682226,0.000183926,0.000175359
0.017514132,0.039193521,0.000164464,0.007394836,4942.293942,0.751469114,2.783830939,0.029102384,2.033360046
0.015301669,0.037368013,0.007062014,0.001800351,1794.438471,0.913153038,1.568040021,0.000254725,0.001319341
0.016767539,0.000109558,0.035277679,0.000116815,16.69167807,0.983550769,0.015783899,1.106441792,0.000646185
0.017021657,0.008560517,0.151480644,0.589328091,1215.186279,0.745244493,0.317008881,5.321957825,1.869759353
0.016714562,0.001376983,0.071320485,0.001053174,0.197404543,2.955700317,0.158880804,0.00788471,0.073826841
0.01565148,0.003265341,0.006733088,0.002481092,41.99661488,2.706902375,0.027474422,0.003755285,0.000561879
0.01923301,4.893762144,0.030574344,0.38301368,16.58222704,0.92242275,0.002330773,0.009748293,0.015073506
0.018034191,0.000121519,0.037061976,0.003144126,66.66971083,1.932733682,0.006171023,0.115478198,4.712097692
0.017769338,0.099753599,0.000180628,0.001430069,39.06480981,0.648708774,0.002428606,4.255284206,0.072027775
0.015448262,0.016284923,0.000574967,0.000178855,923.3304175,1.22573139,0.000189452,5.581947073,0.305743437
0.016167311,0.004110821,0.025263877,0.000874552,0.543697258,0.625247808,0.011266414,0.007505111,0.003470221
0.017112138,0.115478198,0.017593698,0.015450003,111.0087322,0.865093858,0.300261742,1.081256102,4.642861348
0.017610126,0.000118557,5.383583192,0.00138152,0.172215179,1.190562086,0.076045134,0.02091015,0.003430498
0.019951154,0.00574022,2.811438394,0.002929447,19.29110669,0.566021426,0.003447466,7.93675286,0.024087166
0.018759926,0.547285933,2.779256125,0.002489267,843.4734727,2.908664993,0.012252206,1.063618088,0.042065744
0.016344349,0.000401725,0.217878454,0.126203508,0.611042515,2.785209239,1.164317509,0.000571197,0.166095223
0.016752385,0.000791069,4.806021555,6.11042515,134.1219935,2.441046876,2.641105285,0.000128931,0.006283683
0.01698881,0.002460772,0.71086268,0.003736801,0.536590349,0.591110601,0.001319341,0.000447051,0.000622198
0.01914862,1.52731484,2.097904499,0.510756951,0.173067008,0.714673967,0.035046355,0.058932809,0.687859912
0.016682308,0.000415842,0.054548864,0.221127552,2848.674691,0.835791091,0.000789769,0.046505038,0.147546384
0.018542239,0.129355743,2.992756816,0.010107479,20.0678109,2.448309107,0.011119146,0.019101674,0.038364414
0.017622433,0.002693749,0.009620869,0.001383794,13.36815365,1.391915305,0.00661237,0.033304276,0.002060291
0.015364684,0.000177098,0.435440251,0.000143951,50.90796235,2.32428296,0.058739274,5.778108788,0.297802659
0.0189272,0.935559533,0.143242347,0.000181821,5.040806191,1.051537281,0.083519082,0.131500853,0.001005773
0.019231429,0.001383794,0.439758544,0.294878329,3017.469278,0.500074271,0.004926063,0.027249412,0.339681135
0.019576719,0.034873858,0.701570677,0.001081256,17.97392218,0.907474225,0.000246482,0.028769252,0.000482186
0.015314251,0.000457464,6.090358495,0.001111915,6623.254276,3.070252147,0.00233461,0.038050217,0.001145325
0.017585536,2.867477376,2.867477376,0.002953637,12.78750199,2.353463885,0.014395087,0.000156804,2.934269504
0.016965088,0.001255823,0.001719322,5.024252168,10.90184492,0.801982609,0.000275196,0.014044297,0.000477451
0.019524493,0.060703577,0.150735063,2.273975149,34.58824857,2.843732406,1.17200259,3.212075274,0.046581588
0.015478131,0.244463647,0.082427367,1.609851121,171.9321693,1.552245923,0.115668282,0.146820167,2.530546288
0.016652168,0.312865116,0.038681205,0.00121919,11.52884272,3.547107016,1.990345959,0.391291127,0.00293427
0.015211381,0.198707512,0.002707073,0.03077615,162.3144344,0.652380568,0.171932169,0.008963962,0.002982929
0.019468405,0.000248109,0.111008732,0.042273814,0.219677569,0.87569477,2.64980726,0.183020611,0.002247945
0.015851508,1.848356394,0.001639241,0.000303239,0.411758769,0.750130904,0.005845016,0.02304093,0.000384908
0.019386966,0.285806057,1.166234042,0.008963962,0.438314375,0.695200006,0.740700874,0.000979651,0.28299953
0.01636115,0.059029816,2.593752732,0.02053525,3.238598742,2.567487305,0.000168295,0.004942294,0.023269428
0.018051246,0.044048241,0.107947922,2.285222921,36.758446,0.966462536,0.450001836,1.134077821,3.651741273
0.016536912,0.994260074,0.001065369,0.000769257,351.6182666,1.434736415,0.001437143,0.082427367,9.008300337
0.01977483,4.522276818,1.046267794,4.311643622,13.15008534,1.620568496,0.360400773,0.006120483,0.184228639
0.016220554,0.008351908,1.54754347,0.001119254,15.39926526,1.691395782,0.578761988,0.004390359,0.014974666
0.015531656,0.150983181,0.678868589,0.528706057,3.123509687,3.750841463,0.026498073,0.045000184,0.138379395
0.016431905,0.000785882,0.001323688,3.604007734,1.115578151,1.562887881,4.192759967,2.108281372,1.688495859
0.019795972,0.000465816,0.000847646,0.084208735,583.5410716,2.634707594,1.750710295,0.002742927,5.854637363
0.015877587,0.007542234,6.677945297,2.452691111,0.116815373,1.719768393,0.242063089,0.001014078,3.341400794
0.019417266,0.00068673,0.047510075,3.580375457,0.103769907,1.687882277,0.001164318,8.963961859,0.025598486
0.019042674,0.002247945,0.033634557,0.000713205,5357.085421,2.224969738,0.007358439,0.059419442,0.009448375
0.015377951,0.000413115,0.012475887,0.202002685,590.2981587,1.304244442,0.301746928,5.854637363,0.000260658
0.019195107,0.000133243,0.003736801,0.000127037,837.9426303,2.597405801,2.929447467,1.072400834,0.046200094
0.015023753,0.135675053,0.027384196,0.061204833,9.355595333,1.181402033,0.468890494,0.050408062,0.000688992
0.01665696,0.001705241,0.001060125,2.948783292,2.211275515,1.451024047,0.004477869,3.254617835,0.003521971
0.015062702,0.05313212,2.761031927,0.000147546,56.46582974,1.037882308,0.000116623,0.395822065,0.578761988
0.017014663,0.006345999,0.167742402,0.225164542,0.524376061,3.124537938,0.039387385,0.007190941,0.003380092
0.017645624,0.001547543,0.000864541,0.117007658,660.1503489,1.972758404,0.496674003,0.004774507,0.03586269
0.0163551,1.004120224,0.000301747,0.035219705,35.62752999,0.813258395,0.325461783,0.48297936,9.764339185
0.016255923,9.023128512,0.021859633,0.097162795,183.6236312,0.922970948,0.00028864,9.008300337,0.000206708
0.015178284,0.003556898,0.00089935,0.054999298,2.464822866,1.065688436,0.000957352,3.430497782,1.241448109
0.018583435,0.000115668,0.162047695,0.618118054,130.2095557,1.27059126,0.480602156,0.000694681,0.313895951
0.019522888,2.171629408,1.620476947,4.751007481,12.64112466,0.604248665,0.00010377,0.001434781,0.013128475
0.015546983,0.000644063,0.037491134,0.019482418,0.676639182,0.531000717,0.099589668,8.161795599,0.600087093
0.019796785,6.867295164,0.048218565,0.012956867,1854.446402,3.258191563,9.620868656,0.000163117,0.000107593
0.017635474,0.004262289,2.311684555,0.000737055,5.082430266,1.407298698,0.273841963,0.003097929,0.48297936
0.017436567,0.000149255,0.125789056,0.007431414,7.143788223,0.505601072,2.353887563,0.065690112,0.002122197
0.017037754,0.003663773,0.002101358,1.441878186,0.930954748,1.586746245,3.580375457,0.684474295,0.011681537
0.018769952,2.662914012,8.215667552,0.002020027,108.3035911,1.887343661,0.207388998,1.671915352,0.001017419
0.017768608,0.128719059,0.149993151,0.001888302,0.75546489,0.563002911,0.863120494,0.002530546,0.000379253
0.019979872,0.000248927,0.0001172,0.000140674,24.85175954,1.426237543,4.347246692,0.027339194,0.423433987
0.018272178,0.033304276,0.057025806,0.032760999,234.6157389,1.283108222,1.913311643,0.000423434,0.000417212
0.017814673,0.001233308,1.791489577,0.000277013,1213.1893,0.705812626,0.238898975,0.006273357,0.006844743
0.019805737,0.000336346,1.229257473,0.000589328,0.846252569,0.833311948,0.000195145,0.000135898,0.000405709
0.019162003,0.297802659,0.004090588,4.172123378,26.4980726,0.774587433,4.966740029,0.139292769,0.009557782
0.016815154,0.000479812,0.674417097,0.175359206,5024.252168,0.677463106,0.008574608,0.000995897,7.085282043
0.016379988,0.017885455,0.000560034,2.538883991,0.403711786,1.012003504,0.34024027,0.000554535,0.037862936
0.016635068,9.432848452,0.595172501,3.633767555,612.0483258,0.519918409,0.132804957,0.00083108,0.008041872
0.018118137,0.002153844,0.002338453,0.000272494,2288.984528,3.304001372,0.031030281,0.00578762,0.002233205
0.019999589,0.031441264,0.35219705,0.157320644,826.9895086,0.556683247,0.055362321,0.444850708,0.000690126
0.018531574,0.000292463,0.000118753,7.108626796,0.110099593,2.359063554,0.000840704,0.001620477,1.022451831
0.019658148,0.002408717,0.000300756,7.692569499,0.493417201,1.992192618,2.543063138,0.335241012,1.325867118
0.016908707,0.002067079,0.090826857,7.050408581,242.8606443,1.582509638,0.000455962,0.003580375,0.077433443
0.016995793,0.135229496,0.000373066,0.000162314,1948.241801,3.730838732,0.136346143,0.000548187,0.000453718
0.018954445,0.001235338,0.000139064,0.036637731,5.141282035,1.035418705,0.056095571,0.009636705,0.117200259
0.016279992,6.030553058,0.012956867,0.000116049,15.45000312,0.821758121,0.674417097,0.000324927,0.022702382
0.018963795,0.637738825,1.957878396,0.006833495,116.2404126,1.226459845,0.005392445,0.000416527,6.958249547
0.019106171,0.030274113,0.009187858,0.005951725,2.385063795,0.605686372,0.31338011,0.702725502,0.000727421
0.017579755,0.000291503,6.430049048,4.070454056,2.013393079,1.976864908,4.98310456,0.001857499,5.554472963
0.017488958,0.634599901,0.348738584,0.000104283,1.797392218,3.052065056,0.641948222,3.780071373,0.000181522
0.019413276,1.173931773,0.002436608,0.000332495,0.118168031,2.1242132,0.028393196,0.002385064,0.000164464
0.01746669,0.765470699,0.000121519,0.87743365,21.57389553,1.886783084,0.000126411,0.005825821,0.044705107
0.019235381,0.000761703,0.032707162,1.534869403,6656.014904,0.615663645,1.98707512,0.031700888,0.489376214
0.015285956,0.004604837,0.000109018,0.00018821,1.891410146,3.554490692,3.687955858,7.97601045,0.243660827
0.019382186,2.222213155,2.108281372,0.640893275,2056.905246,1.31396657,7.358439343,0.000960506,0.000112664
0.01588085,4.004054683,0.004104066,0.001051443,0.151979746,2.746592457,0.074681716,0.002053525,0.00028864
0.017882157,4.98310456,0.001299956,0.001607206,2307.885644,1.047173142,0.000216806,0.027026245,0.116431751
0.016663807,0.000360994,1.115578151,0.004901818,104.799001,0.989117821,0.004950429,0.002910238,0.003984347
0.01910146,0.126619327,0.597133489,1.586197068,11.75864131,1.816386763,0.00019708,0.025937527,0.003185769
0.018742972,3.24392966,0.006100384,0.864541239,2.091014974,0.535913264,0.000235389,1.249642291,0.011415633
0.019526098,0.000932487,5.124398049,0.239292216,0.214677097,1.214856334,0.013302356,0.000706201,5.428037722
0.019608122,1.615155296,0.127455078,0.004290422,0.159142331,0.976853612,1.570621104,0.000200019,0.057307872
0.019461206,0.00058836,0.137472011,0.001347854,621.1754535,1.317092931,0.127036515,0.237723124,3.706197608
0.01820397,0.103769907,0.036758446,0.039193521,8.919841614,1.13799956,7.202777512,0.000789769,0.096050582
0.016235226,0.009844967,8.448618781,0.552713408,4.704354057,1.499222267,2.72046321,0.05141282,0.07085282
0.015056512,0.098611729,4.620009378,0.042134986,760.4513384,0.77966624,0.133023562,0.015148064,9.893663674
0.019684827,0.946392802,0.152982889,0.021538442,0.222953496,0.912610671,0.004821857,0.494229394,0.004227381
0.016283337,0.001111915,0.198707512,0.000681105,3082.680899,1.757992081,0.000150735,0.000167467,7.807284401
0.018783842,0.116240413,0.813499224,0.000884679,750.5111398,0.732514169,0.15172999,0.000519227,0.889054883
0.016695339,0.056745127,0.015048735,0.000111374,0.253054629,0.771143591,0.077944543,0.003906481,0.039712623
0.015462236,0.079891394,0.011528843,0.001524805,0.107416607,0.549944198,0.997535985,1.099186608,0.009278975
0.015806621,0.000117393,0.000105144,0.102750919,8702.476459,0.70059027,0.084347347,0.000828351,0.006515212
0.018636207,5.922430869,0.01727826,5.472859332,45.22276818,3.410708429,5.269697845,0.039647361,0.95263947
0.015935114,0.000447787,0.971627952,0.001227237,20.80723086,0.765892749,6.924001334,0.147789254,0.520937611
0.015043524,0.024770146,0.075298394,4.75882791,0.580668907,1.00481407,0.002296526,0.000171368,0.146338009
0.01649144,0.000241268,0.054459221,2.593752732,2779.256125,0.628600047,0.00198055,4.023859954,0.010292005
0.019973304,0.003330428,0.611042515,0.265416899,743.1413526,2.387262386,0.408386548,0.003971262,0.000716733
0.019906926,0.362183425,5.932179527,0.000215739,393.8738452,1.494331263,0.000447051,0.000141138,3.493126277
0.01955099,0.00018242,0.00215739,0.760451338,45.29720743,1.594779696,0.059419442,0.000100247,0.001724987
0.016563439,0.019643293,0.000104627,0.00049831,0.752983941,2.800973961,0.589328091,0.034988762,0.000105317
0.017275366,0.004950429,0.00273842,0.000636691,1361.220784,0.673450054,0.002255352,0.875991718,7.179123569
0.016878159,5.339492736,0.000153993,0.027294267,5.192268506,1.382848259,0.024366083,0.000273392,0.086312049
0.015258339,3.319490488,3.521970502,0.000842087,5.806689068,0.538466528,2.233204897,2.689322325,0.001012412
0.01807203,0.014136996,0.018605565,0.011322141,29.34269504,1.699454137,0.002067079,0.000822919,0.183623631
0.018534621,0.955778249,0.000101575,0.001713675,741.9201099,1.584391176,0.008134992,0.208414807,3.669803894
0.015982336,0.066232543,0.275649458,0.180035083,3651.741273,2.555312969,0.002063682,5.024252168,0.006666971
0.015443184,0.375528461,0.112294153,0.126619327,11.7200259,3.017805864,0.002872197,0.893452418,0.000291503
0.017931464,0.000159142,0.07654707,1.736372333,0.708528204,3.123609891,2.043417662,0.001020772,0.000210828
0.019376611,0.001539927,0.001507351,0.000540132,713.2048465,1.144440816,1.685721067,0.00028207,0.000251809
0.01626929,2.20039171,0.000363377,0.000932487,0.124144811,1.204077765,0.002244251,0.013998175,0.206029103
0.019947874,3.906480981,0.000596152,2.742927229,554.534501,3.212062578,0.000271599,0.020067811,0.150240048
0.015258966,0.000517522,0.00179149,0.12787502,0.143714305,3.05841825,0.009652568,0.986117285,0.072503195
0.017225031,0.000508243,0.066341565,0.001128496,0.430455807,0.684136991,0.481393254,0.357449164,0.014754638
0.018101763,8.51838261,0.000751747,0.015373959,2050.150362,1.47492629,1.235337754,0.341361302,6.901262892
0.015094926,9.636705153,0.107416607,0.000903798,4743.199904,2.55835113,0.004798124,0.158619707,0.052957634
0.015475586,0.005235143,0.023423018,0.04589715,8055.10913,3.565065471,0.00011491,0.000121519,0.00817523
0.016143409,0.032868941,1.270365151,0.035744916,678.8685887,0.713825259,0.000472762,0.000217878,3.34690093
0.016195242,3.128651161,0.000221856,0.000283465,7592.016492,3.836486596,0.246482287,0.000317531,7.743344323
0.016769606,0.000137021,0.004552126,0.447051074,1836.236312,1.560104705,1.660952233,0.095420757,0.000167742
0.018991092,0.000116815,0.025937527,0.26937491,10.46267794,0.981799271,0.003087755,0.029633689,0.292944747
0.016222554,0.004426612,0.010024701,0.026108728,4441.196614,0.825428001,0.077052319,0.057307872,2.953637157
0.018688362,1.456177397,0.000973227,0.013567505,2.222213155,0.502456786,1.392927689,5.508982954,2.645452695
0.018456329,0.000331404,0.000114721,0.006483145,0.183321873,2.196076896,0.03413613,0.004090588,0.040040547
0.017643449,9.008300337,0.011266414,0.00026023,5348.281845,0.917503594,0.000135007,0.243260407,0.015222991
0.015893909,0.000265417,0.494229394,0.001427719,1.352294957,2.309828461,1.539926526,2.779256125,0.503252237
0.015188268,0.000280221,1.272456244,0.230409298,1060.125163,2.454863585,0.000667795,0.010008227,0.085605171
0.016886485,0.107416607,6.946814695,0.010024701,0.462761418,3.373425464,0.077816453,0.131069004,0.105317369
0.017786873,0.31081359,0.000643005,0.01677424,303.2394598,2.477574727,0.212569035,1.304238881,7.667307076
0.019300314,0.002747442,0.031962656,0.074436461,1583.590388,2.00346874,0.000505741,0.021048167,0.000125376
0.017935886,0.000160721,0.224056291,5.854637363,60.10748704,1.857861373,0.001580988,0.001409057,0.649381632
0.016108285,6.34599901,0.019969038,0.000125582,0.132368825,0.528325885,1.044548408,0.328689412,2.684902822
0.015159582,3.615882303,0.000363975,0.256828288,0.447051074,0.55371453,2.915028849,0.232311885,5.261037878
0.01536721,0.00011211,0.000733427,0.013906386,0.791068854,2.451220045,0.116815373,1.276648762,0.000227398
0.016455558,0.589328091,0.011137449,0.05410212,3861.763863,1.313576297,0.905285813,0.213269412,0.001768072
0.01659069,0.035510529,0.041789909,6.677945297,0.702725502,0.507255924,9.432848452,0.000637739,0.001588808
0.015617426,0.006232221,0.010342913,0.000894923,0.429042189,3.468952293,4.262288646,0.002497468,0.005348282
0.015452707,0.087168012,0.797601045,0.082835078,19.10167399,1.535734233,0.00121919,0.145857435,0.000381756
0.015855417,0.000165822,0.084625257,0.009652568,7.298175215,2.61987867,0.000239292,0.002296526,0.000698118
0.019810621,0.021362047,0.033085893,4.861672662,1.287190593,3.891583042,0.002077304,0.016554977,0.000366377
0.017049662,0.001674667,0.606038201,0.003012511,99.58966826,3.641056538,0.005090796,0.43759407,0.288640417
0.015817018,0.109918661,0.00436157,0.484570691,32.86894119,1.794398103,0.11415633,0.045821724,0.000162849
0.018873604,0.159404288,0.000762957,0.012111956,77.94454286,2.219688366,0.00312351,4.390358656,0.006569011
