d1,k1,d2,k2,Kd,n,k3
0.01829,0.08299,0.11669,0.001023,90.41029,0.833064439,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.883621238,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.508563561,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.610684867,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.729257387,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.585402171,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.514948478,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.611956072,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.964263938,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.659068352,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.867238073,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.603531092,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.720714612,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.739437441,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.530160099,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.779434664,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.838277609,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.673850287,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.941804813,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.534588238,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.751320306,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.645952506,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.938546416,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.616639837,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.857078944,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.840022572,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.926909248,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.63971446,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.5121009,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.901562866,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,1.012203943,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.690397909,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.972317909,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.701006633,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.936596791,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.785400271,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.524312919,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.654515834,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.746647915,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.671518942,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.537560859,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.837116315,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.734838948,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.981799271,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.61920971,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.801347555,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.504350992,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.827883689,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.764983216,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.740976657,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.660440272,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.96828255,0.000432
0.01829,0.08299,0.11669,0.001023,90.41029,0.848802023,0.000432
