d1,k1,,k2,Kd,n
0.019183803,0.159404288,,0.942251129,16.24925048,1.704678884
0.016683907,0.739889164,,0.003838545,26.15170448,3.181043278
0.015536551,0.06273357,,0.059910094,39.12911271,2.892867007
0.017879952,1.961101175,,0.010735773,1.80232594,0.791411536
0.017411266,0.102133136,,0.000208529,0.369402644,2.219908172
0.01587389,0.550596357,,0.000169499,0.589974626,1.612724494
0.018384159,2.330773115,,0.000137774,0.606038201,0.685153905
0.017339619,2.63531985,,0.659426911,94.22511294,1.424543819
0.017796135,4.373542321,,0.034342613,1788.545529,1.169993082
0.015327894,3.823842537,,0.212569035,0.507964467,3.764608918
0.015445934,0.251671092,,0.012279104,2.748948899,2.05124526
0.018144217,3.120086732,,9.94260074,159.4042881,3.527142834
0.018776124,0.111557815,,0.000268638,0.241268153,1.127791207
0.017864528,0.693159745,,0.039129113,3.973440066,0.935947816
0.015957833,3.060788587,,0.004777126,1.459374208,2.335125356
0.01950284,4.795493794,,0.007011862,435.6790396,2.274422065
0.01847606,0.047224424,,0.027489489,0.592243087,2.139835658
0.018430052,4.407239651,,0.038385453,2934.269504,0.601026289
0.016917511,3.242151713,,0.002945552,0.242195833,0.784312229
0.015006474,0.086264743,,5.002264671,0.130566972,0.693275172
0.016043758,7.658904719,,6.747869371,0.267608559,2.037076274
0.01994159,0.59680621,,2.7279307,0.654384996,1.171616162
0.017784193,0.352776787,,0.044411966,4.869675252,0.757070732
0.016780177,5.298667488,,4.50989745,1.448215973,0.778354887
0.017165905,5.809873369,,0.000267609,3.487385841,1.050080551
0.01856308,1.154781985,,0.059224309,0.953161883,1.037060457
0.017594211,0.280220562,,1.901807986,0.42250644,1.146709536
0.018707829,0.695824955,,0.001788546,389.7923696,1.510996166
0.019605973,1.823195891,,0.001107049,1.701505406,2.042732086
0.016088437,1.081849047,,0.022003917,8.593432434,2.870893873
0.017683859,0.168202843,,3.267131889,27.38419634,0.614080629
0.019075572,0.128085509,,0.000247837,4.945004221,0.827883689
0.018895335,4.650503762,,0.012138546,2.037823972,2.625332222
0.015064146,0.62493282,,3.22973334,119.078494,3.001117907
0.016488277,2.150304679,,0.009137625,8112.723354,0.532738703
0.01839474,2.053525026,,0.000839782,25.55641901,0.528325885
0.016425153,4.50989745,,0.019686416,2.421958329,2.775023521
0.018663033,0.461494646,,0.004065993,3.665782273,1.6695971
0.01780467,4.632690995,,0.003144126,0.286747738,1.261814645
0.016752844,0.768835332,,4.097321098,126.6193268,0.917957967
0.017802962,0.145378439,,0.040659934,1.851398894,1.090129857
0.015244341,0.879359919,,1.053173687,118.6223891,3.846376535
0.016478793,9.531618832,,6.249328199,11.63679365,0.740976657
0.019579669,2.101357769,,0.000411308,0.72304723,0.507507131
0.015005035,1.065368864,,0.027595186,0.801985778,1.157089131
0.016390538,8.019857778,,0.058997463,2.268993926,0.953628991
0.016851128,8.929627309,,3.049064887,66.9627581,3.938100693
0.015732954,0.945874099,,0.307255737,18.87266945,2.034254243
0.018382396,3.609940136,,1.682028435,4.097321098,1.782003289
0.018966133,0.321736253,,0.006083684,22.60303027,0.657699282
0.015425212,0.910262532,,0.000610708,0.285649411,1.347700573
0.017453057,0.271748194,,0.373680125,0.348738584,0.794709778
0.016161111,7.928055225,,0.000240344,0.356861749,2.271271231
0.019666228,0.057876199,,0.09137625,10.41118108,2.567741552
0.015913517,3.356087949,,0.149910942,61.30557921,2.537662133
0.015870846,4.241309839,,0.886135224,624.9328199,1.795642316
0.015023753,5.505963567,,0.028564941,1.232631703,1.012905793
0.015084383,0.70930551,,0.001448216,73.98891635,1.017127122
0.015567869,0.273841963,,0.00362382,0.515822165,2.204574147
0.018319046,0.786743808,,0.000132587,30.72557365,3.383461565
0.017047793,0.627335696,,0.044241856,0.754223396,1.507857403
0.016728764,1.098584161,,0.003168351,417.6700491,1.362730239
0.019288948,4.306918629,,4.290421892,409.7321098,0.506804065
0.016799498,1.009640276,,0.316835133,31.08135903,0.688009314
0.015347014,3.694026444,,0.009531619,11.50358838,0.601443033
0.019643611,1.256512076,,0.053394927,2.014497193,1.066955495
0.017750118,0.354133219,,0.013936915,0.899842843,0.840605033
0.01573748,1.747833262,,0.074845668,40.19450334,2.100161102
0.017893674,9.102625318,,2.03001852,1077.705254,1.289221363
0.016327788,2.217345319,,3.487385841,58.32212419,0.585808081
0.019178285,0.872636418,,0.687859912,34.3426128,1.337463945
0.017142875,3.394949616,,0.283465363,0.224302097,2.002080523
0.019051807,2.268993926,,1.159222139,472.2442369,0.656788149
0.018222683,0.168849586,,6.77381503,0.152229913,2.117702602
0.015191805,0.139905031,,0.025263877,132.0788666,1.059585495
0.015624702,0.096419898,,0.765890472,51.58221651,0.525404332
0.01815466,0.076003455,,0.000654385,25.16710919,2.076998249
0.016178167,0.038091961,,2.158572633,0.263531985,0.776199818
0.015514219,4.704354057,,0.000220039,2339.734973,0.715736272
0.018915277,2.878502869,,3.853304533,318.0533688,0.779434664
0.019827183,0.037511693,,0.000596806,0.321736253,0.565853307
0.018547066,4.907195194,,0.126619327,0.391291127,1.509949186
0.01796072,1.232631703,,5.854637363,65.18785137,1.380795818
0.019329684,1.816212526,,6.34599901,0.336899216,2.068378194
0.016529438,0.29006812,,0.015637476,6.645076729,2.632621289
0.019703982,0.040973211,,0.00104914,2.536101709,1.676555218
0.019840496,1.476272965,,0.148194926,0.203782397,0.502954571
0.019318566,0.091026253,,0.225164542,9.94260074,1.556709774
0.015074261,0.419275997,,0.000115922,6.154130009,1.015014263
0.015269212,9.641989777,,9.137625049,74.5589872,1.48916127
0.015485978,0.089639619,,2.536101709,2.450003285,0.830757893
0.017200508,0.073988916,,0.00047406,2.7279307,3.268208443
0.017685555,3.381945983,,0.014316384,1.976211096,2.222987753
0.016294941,0.440723965,,0.025654684,525.8154385,0.612380394
0.018343656,0.151646829,,0.325461783,24.31270795,0.549236725
0.01790569,1.2710618,,0.007314197,18.94523514,0.783225695
0.017833719,0.369402644,,0.011907849,0.392795647,0.708333166
0.018688105,7.989139417,,2.676085593,1.528152396,3.072685266
0.015226809,3.927956474,,0.001675586,220.039171,3.135075094
0.016735182,0.833361309,,0.009828789,29.34269504,0.631782552
0.015779793,3.108135903,,0.000971628,0.107770525,2.437665211
0.016834977,0.264545269,,0.935046768,32.05039109,3.987542789
0.016941863,1.295686698,,2.780780227,66.19624175,3.350787043
0.017636441,0.185139889,,0.05217951,97.16279516,0.682783453
0.019461739,0.392795647,,0.092789749,0.12326317,1.621692178
0.019514064,1.51646829,,0.248790237,0.140442968,1.320880544
0.015729937,0.040816272,,0.001128496,33.17671128,2.667521687
0.018403562,0.109858416,,0.172120791,1.983809657,1.533151218
0.016445642,0.164374079,,0.000131573,0.450989745,0.556132286
0.017709314,5.743368298,,0.003447466,4.019450334,1.916534542
0.018734758,5.591135276,,0.23577622,0.757123396,0.623516654
0.019979872,0.359611303,,0.001481949,0.960505818,1.708227353
0.0157556,1.037130326,,0.00906776,0.906775965,2.171211098
0.019342664,6.44416522,,0.701186157,852.7727876,0.870248906
0.015323485,2.555641901,,0.401945033,1795.422513,0.63529563
0.017479856,0.134121994,,0.009208029,1.132835021,0.50575129
0.015373527,7.513345034,,0.000183724,0.488839923,1.065477406
0.016323092,0.777738026,,4.650503762,3.16835133,0.598117154
0.016494603,0.176807222,,0.00128578,50.21498454,0.576143463
0.018720391,1.177154137,,0.617779273,0.122320712,1.197893791
0.018092094,0.067998605,,0.000504081,0.373680125,2.601781846
0.015854114,0.041130754,,1.001920663,2.834653633,2.91905218
0.019709651,0.085934324,,3.460721624,14.87647374,1.023492124
0.01543409,0.601404491,,0.000485102,2.385063795,2.847113486
0.019242761,0.043069186,,0.002431271,0.100964028,2.430915929
0.01613324,6.014044907,,0.001005773,0.245942358,3.979259542
0.015258966,1.761299993,,0.002208852,0.139905031,1.175683719
0.019755065,3.780071373,,0.056558776,213.3863656,0.522861229
0.015704315,0.454464537,,0.003809196,26.45452695,1.24099732
0.015093065,0.424130984,,1.754553708,0.382384254,3.227685474
0.018595149,0.751334503,,0.481393254,0.513846418,2.004857921
0.016406263,0.100577306,,0.000440724,0.316835133,0.520330435
0.017124802,2.385063795,,0.01581855,2030.01852,0.662733155
0.017814917,9.458740991,,0.262522582,0.439035866,1.607144891
0.015745028,0.307255737,,0.000219196,44.07239651,2.495795971
0.015887596,0.525815439,,0.031200867,2.867477376,1.247897985
0.017656747,0.634599901,,0.001714615,37.65592613,0.959596633
0.018377109,0.283465363,,0.007398892,1.315729665,3.425940273
0.015916569,0.656901116,,0.000792806,0.278078023,2.598177509
0.01719721,0.092080288,,0.106536886,0.701186157,2.151734386
0.019719104,0.4851023,,0.599100939,53.60023165,1.202052577
0.016398399,6.958249547,,0.000279147,1098.584161,0.58743454
0.015197634,1.931227039,,0.450989745,54.84874144,2.676782651
0.016277762,8.301692956,,0.000592243,998.0830188,0.613229922
0.015918096,6.297478111,,0.201449719,49.07195194,2.507935074
0.016097696,3.156215633,,4.562119602,148.1949257,0.678537286
0.017993474,0.064938163,,1.336082677,13.77738094,1.213774149
0.016280884,1.916461063,,0.033304276,0.92789749,0.761280484
0.019237226,0.324215171,,0.007120328,0.889542427,2.784657705
0.015204922,0.08301693,,0.003343233,15.39926526,0.524676471
0.017096907,0.057654516,,0.000104512,0.78072844,0.609416303
0.019937766,1.204573579,,2.738419634,0.134637695,1.566451389
0.016781786,1.448215973,,0.041130754,0.342110707,1.599365863
0.016703117,4.614946457,,0.000134122,0.135155379,0.960927838
0.017021657,4.98310456,,1.631172909,0.354133219,1.257449098
0.01937608,0.513846418,,0.067220231,0.896396186,0.525040275
0.01812335,1.426154796,,0.007600345,30.02617421,1.198724396
0.019688872,0.203001852,,0.037368013,0.538063253,2.701011907
0.015895215,0.104913973,,0.777738026,10.37130326,0.972317909
0.016805943,3.317671128,,9.314652699,0.168202843,1.221369734
0.018995255,6.594269111,,4.686335029,0.949510999,0.897821158
0.016190583,2.175204034,,0.113283502,4.441196614,0.754451466
0.016943488,0.376559261,,0.477712567,56.77624505,1.275886504
0.01809036,0.365174127,,0.00424131,3.527767866,0.543555781
0.015494891,1.021331359,,0.183724328,0.206142086,1.23756131
0.015687758,0.506018817,,0.120920518,1.51646829,0.657243557
0.016836591,1.470618415,,0.001858518,70.11861566,3.841048019
0.018114663,5.922430869,,0.001594043,0.231295225,3.464146636
0.017711012,1.057223156,,0.070118616,0.108600877,0.948355583
0.015276535,0.223442955,,0.004926063,0.116367937,1.862835137
0.017520131,8.998428427,,3.582338881,55.48385993,1.04066087
0.017677077,5.899746256,,2.166872377,2.6556245,2.032844694
0.015055481,1.086008772,,0.084950642,4.777125675,2.525379142
0.016062231,1.061288195,,0.016063247,2.63531985,3.096202863
0.017055969,0.170150541,,3.084371394,14.09829737,2.468269628
0.016749632,1.714615189,,0.000147627,0.339494962,3.339194201
0.016329354,0.388299353,,0.06037169,5.809873369,1.991009355
0.018627274,0.057213695,,0.001499109,9.56826805,1.733274316
0.016291816,1.261343383,,0.002487902,5.677624505,1.583920582
0.019848108,0.23577622,,0.005178055,99.80830188,1.427509157
0.017334632,0.187283708,,8.527727876,11.59222139,3.697371479
0.019316713,0.202224297,,0.044582731,93.50467678,1.075121717
0.01917093,3.304963494,,0.000439036,13.8835331,0.775661984
0.016150266,0.079280552,,5.743368298,0.556971962,2.49233846
0.017741609,3.180533688,,0.002200392,0.728618175,0.632658996
0.018879034,0.15281524,,6.985004121,20.53525026,0.991373087
0.017108388,0.066706271,,0.006826006,40.3490518,1.746540382
0.018447734,2.911834361,,1.464985524,174.7833262,3.364751593
0.015420775,0.034607216,,0.178854553,0.268637518,2.114768877
0.018334863,0.935046768,,0.017680722,0.215857263,3.355435442
0.017609402,0.477712567,,0.000500226,3.780071373,1.220523438
0.015032399,0.082066643,,0.006037169,1.256512076,0.891001645
0.018392976,0.27489489,,1.551791374,1.325867118,0.705393409
0.016215444,0.138835331,,0.344746607,0.527837207,3.99307453
0.017530215,6.083684265,,0.00401945,0.483244218,1.020658331
0.01656117,3.254617835,,0.519796479,103.7130326,1.397162668
0.015009353,0.060836843,,0.043735423,1.754553708,0.547716026
0.017321339,1.774870482,,0.00010292,322.973334,2.013213253
0.018234919,0.05099176,,0.714770577,0.154584757,3.141601082
0.018159883,0.044072397,,0.000405042,0.182319589,1.302695591
0.019059116,1.275949051,,1.35675053,321.7362533,1.636371142
0.015291192,6.90504744,,0.026967043,4.128890196,1.948683782
0.018604067,0.128578,,0.01476273,0.196864164,2.199994627
0.018231422,1.909120466,,0.069315975,509.9175976,1.342107283
0.01990529,1.001920663,,0.001946107,52.98667488,2.098705885
0.016725556,2.277718242,,0.053190409,72.02777512,1.312666111
0.017971056,1.346376946,,0.00016885,3.394949616,0.673850287
0.016176616,5.099175976,,6.083684265,0.100192066,3.556603136
0.015857155,0.048696753,,0.069582495,4.527238074,3.376433164
0.019590938,1.539926526,,0.000572137,91.72759354,2.058366668
0.019379796,2.478372986,,0.000234873,13.15729665,0.526133202
0.019167253,0.488839923,,1.186223891,27.70129039,0.804687206
0.019193003,5.002264671,,0.005548386,1.761299993,3.927197082
0.019287098,1.195363526,,0.000213386,0.982878873,3.835726885
0.015983868,0.061070761,,0.017816949,0.229526764,0.539053362
0.018219188,9.24343376,,8.050694251,360.9940136,2.46143561
0.015927257,0.039734401,,0.002526388,0.196110118,3.318428064
0.016605697,2.109437521,,1.557758035,0.183020611,2.85106316
0.018568421,2.11754834,,0.001163679,2.166872377,2.546472258
0.019726669,5.19796479,,0.001694988,5.548385993,0.803015645
0.016825293,0.077475907,,2.014497193,12.32631703,0.645057647
0.017826879,0.196864164,,0.279147237,1.894523514,1.575161768
0.017170844,0.37946058,,0.242195833,0.312008673,1.464593197
0.018102507,0.188726694,,0.00695825,4.208881192,2.028621905
0.016173514,1.669167807,,0.001851399,81.75230379,3.284104422
0.015282396,0.189452351,,0.826989509,3.132083512,2.020202623
0.019011656,0.058098734,,0.020614209,0.679986045,1.419615272
0.017680468,4.668385018,,0.077475907,188.7266945,1.508902932
0.01622322,2.133863656,,0.002295268,0.252638771,0.886688949
0.017454731,0.065690112,,1.768072218,7.286181745,0.529058808
0.016145621,2.243020967,,2.911834361,67.9986045,1.835915934
0.016249689,4.390358656,,0.000563421,20.45659435,2.638101367
0.017253371,2.440619068,,0.953161883,138.3035518,1.445431259
0.016768917,0.050408062,,0.000509918,1.606324685,0.758646654
0.017799548,0.789768849,,0.042088812,10.73577333,0.509975555
0.016667916,0.237592832,,0.022864761,1.872837083,1.050808663
0.015711846,4.475415208,,0.014044297,2.812980144,1.135635615
0.01654847,4.75882791,,0.002260303,185.8517551,0.623948993
0.019662457,0.038385453,,0.859343243,10.65368864,1.531027292
0.015867802,0.080506943,,0.322973334,0.798913942,0.790863161
0.016428304,0.494500422,,0.001453784,10.77705254,0.67245051
0.016628005,7.571233961,,0.136720404,29.68246743,1.151488498
0.01728815,6.201546437,,3.609940136,1.223207119,2.882858447
0.015980803,7.065886657,,0.29006812,30.84371394,2.312574752
0.018702448,1.351553786,,0.159404288,3.156215633,0.582568661
0.016265279,0.087263642,,0.090330275,0.964198978,1.404931704
0.019604093,0.527837207,,0.002030019,24.87902367,0.642380498
0.019997123,0.531904094,,0.000159404,4.704354057,1.44442971
0.016213889,1.522299133,,0.016437408,9.03302752,1.299088755
0.017910841,0.320503911,,0.798913942,42.25064403,2.399111152
0.017660134,3.292304533,,2.565468383,108.1849047,0.862442393
0.018050504,0.035823389,,1.714615189,0.437354232,3.0493463
0.017301418,1.23737119,,1.563747638,0.617779273,3.161260667
0.015922676,1.128495938,,0.008112723,1037.130326,0.96761162
0.015041051,0.070658867,,1.938652636,6.321692009,0.898443696
0.019542154,0.979114164,,1.788545529,0.174783326,1.391364098
0.017705918,0.295687751,,0.046149465,20.61420861,1.738086641
0.016661524,2.166872377,,0.138835331,0.326713189,3.167841163
0.015120589,7.717915156,,0.000538063,2.08529099,2.511414222
0.015341128,0.356861749,,0.081439169,6.619624175,0.690876622
0.015087277,0.774759066,,0.000920803,1.124173474,3.949034577
0.018479604,0.087935992,,5.505963567,2.487902367,2.293419072
0.019446814,1.453784386,,0.479549379,0.14261548,1.245305751
0.017134657,2.260303027,,0.004475415,0.210135777,1.947333526
0.017728004,2.605153593,,0.024688801,106.5368864,3.64394201
0.015122039,0.896396186,,4.614946457,2.142068394,1.223064086
0.018352454,5.699455056,,0.00192383,731.4197223,1.552399636
0.016221665,0.077773803,,0.174783326,2.022242965,1.734476146
0.01977781,1.223207119,,5.442937323,125.6512076,3.921756603
0.019493491,0.372248823,,0.000304906,0.139369155,2.47169375
0.019987538,0.115035884,,0.000109858,0.313208351,2.006248064
0.015851073,0.077179152,,0.038238425,32.67131889,1.039219207
0.017020025,0.047588279,,0.002150305,0.226030303,2.782728196
0.019255682,0.112417347,,0.00016125,3.060788587,2.687938258
0.019707761,1.227910369,,0.875991718,0.830169296,1.131706615
0.017103467,3.408003248,,0.147627297,0.288957076,1.284760996
0.015017991,0.192382988,,0.180925591,0.248790237,0.810284248
0.018294469,0.263531985,,0.050214985,0.126134338,3.03248393
0.018170335,0.27279307,,0.001669168,28.89570756,1.736882308
0.016017625,6.826006015,,0.062015464,5.655877571,2.031436122
0.018808561,0.078072844,,0.000651879,5.699455056,1.158694309
0.019093873,6.060382005,,4.241309839,19.38652636,0.788126983
0.017136301,1.569760271,,0.004373542,348.7385841,0.532369564
0.01861299,5.655877571,,0.002330773,0.506018817,1.559950229
0.019836692,0.0419276,,0.073423204,0.125169927,1.034906191
0.017366244,3.736801254,,0.002956878,98.6658057,0.594397519
0.017590837,4.356790396,,0.000849506,49.45004221,0.632220622
0.019928209,0.094225113,,0.26556245,69.31597451,1.905936429
0.01686406,2.295267638,,0.000170151,0.833361309,1.550249044
0.016469315,0.637039947,,1.534028165,1983.809657,0.775124522
0.01520638,3.853304533,,0.006905047,1781.694886,0.916686289
0.015029516,0.249746839,,0.000299112,8.82741071,0.833064439
0.015401563,0.153402816,,0.0006985,48.32442183,0.531632055
0.019185643,0.300261742,,0.275951865,2.823796095,3.343826517
0.016550057,4.004054683,,0.023577622,0.103713033,2.089995738
0.01646142,0.344746607,,0.158185498,0.998083019,3.043011951
0.015593269,0.278078023,,0.000567762,2.394234402,2.576656105
0.019081061,9.314652699,,0.110280823,2.304092976,1.081849639
0.018777925,0.036517413,,0.352776787,12.90723845,2.16970665
0.016218554,3.794605804,,0.002014497,7.928055225,1.495367414
0.016532608,0.054638655,,0.113719079,1.38835331,2.896880153
0.01948041,0.486967525,,0.266583542,0.292303041,1.909903836
0.016953239,0.529866749,,2.20039171,194.6106784,0.607307883
0.015062702,2.900681199,,0.003897924,11.54781985,1.663820733
0.015576829,0.174783326,,0.820666426,5.238014142,1.211252799
0.01897159,5.17805509,,1.916461063,16.69167807,0.641046093
0.018645145,3.541332187,,0.334323317,5612.633275,0.641490587
0.015707327,9.137625049,,0.04668385,1.714615189,3.288660315
0.01807822,0.180232594,,4.740600231,0.101352236,2.968018326
0.019787295,0.256546838,,0.107357733,130.0668632,0.981799271
0.016809166,0.554838599,,0.340800325,85.27727876,1.55347605
0.016597737,0.649381632,,0.02225871,1.065368864,2.344857092
0.015132194,5.612633275,,2.696704335,56.12633275,0.597702715
0.018456582,1.107048548,,0.00394306,1310.690042,0.890384263
0.016052992,0.318053369,,1.115578151,1.569760271,0.940500099
0.017349599,0.646894313,,0.865964323,1.830206106,2.673074413
0.017059241,0.447541521,,0.233077312,70.93055097,0.793608839
0.018437123,1.073577333,,0.000486968,3.192762888,2.86493022
0.015515707,0.615413001,,0.001844308,4.614946457,3.522256564
0.016631194,6.878599123,,0.004945004,5.099175976,0.894714933
0.018552403,0.172782598,,0.000171462,0.166277441,1.229865032
0.017953832,6.645076729,,0.382384254,271.7481941,2.767340179
0.019764539,0.350079489,,0.002536102,0.113719079,2.435976136
0.017668603,6.77381503,,0.001377738,0.38979237,2.947516726
0.019130528,2.158572633,,0.048139325,3.356087949,0.606046333
0.016565935,6.249328199,,0.039430595,0.1650061,0.572163749
0.016093066,0.193865264,,0.063703995,4.722442369,0.571371111
0.019314861,2.748948899,,0.007093055,102.1331359,1.542745408
0.01831729,1.581854982,,0.001551791,36.51741273,0.69375588
0.016083809,0.081439169,,1.865663579,21.58572633,0.616639837
0.01823317,8.82741071,,0.913762505,9.531618832,0.823305632
0.018467204,0.24688801,,0.001029201,0.226899393,3.476173282
0.019300049,0.442418555,,0.7120328,0.119995972,2.142804157
0.016154913,0.060140449,,0.132586712,4.407239651,0.926266987
0.018454812,0.068785991,,0.005505964,1.102808234,0.606887075
0.015573842,0.07120328,,0.00017613,0.145378439,0.747683707
0.017626296,0.141525055,,0.674786937,0.318053369,3.435452176
0.0162419,0.507964467,,0.031441264,1.033157819,0.540175458
0.019911017,0.18443075,,0.000251671,1.001920663,0.813661143
0.019920566,2.225871045,,4.527238074,3.292304533,1.661515786
0.016334053,0.190912047,,0.008861352,0.262522582,3.809231584
0.019057289,0.06037169,,0.338194598,15.57758035,2.025811586
0.015794932,0.116815373,,0.006249328,2.11754834,1.225610022
0.017633059,2.780780227,,0.066450767,0.29796597,2.564184373
0.015763157,6.130557921,,0.319276289,211.754834,0.905320169
0.018846476,0.155179137,,0.089984284,0.459726989,2.649095768
0.017033087,0.78072844,,0.258523484,93.86420367,1.960878302
0.016066852,0.45621196,,0.001033158,212.5690345,1.454476513
0.015844994,1.754553708,,6.826006015,41.92759967,0.744580635
0.019874773,0.090677596,,2.770129039,18.51398894,2.215296799
0.018655876,0.199909454,,0.468633503,263.531985,0.630907322
0.015440011,0.04579661,,0.457966102,0.142069221,2.184798154
0.018759926,7.011861566,,0.002516711,1880.03817,1.044273782
0.019596575,0.859343243,,3.665782273,3.02575203,1.39910089
0.01592573,2.645452695,,0.024312708,44.41196614,2.328659981
0.018468975,0.109437627,,0.003912911,0.307255737,3.250135801
0.01573899,5.138464179,,0.56776245,1001.920663,1.412743939
0.019897656,4.888399226,,0.155775803,7.897688494,1.950034975
0.01660092,0.826989509,,0.084625257,4.544645372,0.818185571
0.017767147,0.23942344,,4.869675252,4.492623247,2.108913614
0.019471072,0.427398834,,0.12710618,10.86008772,1.827029591
0.017261645,0.617779273,,7.2304723,8.895424269,0.754974593
0.018161625,0.072027775,,0.135675053,0.205352503,0.633975942
0.016841435,8.895424269,,0.768835332,21.42068394,2.494066616
0.018877224,0.059452027,,0.051979648,0.490719519,3.613758257
0.015442972,5.991009386,,0.021013578,161.8701118,1.069176475
0.016677509,0.830169296,,0.028785029,1.057223156,0.554208215
0.015472619,0.056994551,,0.000580987,1.656405511,2.354629385
0.017174137,1.545847567,,0.461494646,226.0303027,0.975017488
0.018908023,0.067220231,,0.022952676,1.19078494,1.578440633
0.018308509,2.014497193,,0.889542427,48.51022995,1.740497811
0.015065591,0.425761774,,0.002545853,1.053173687,3.962744632
0.017100187,0.110704855,,0.031562156,112.8495938,0.938546416
0.016063771,9.067759646,,0.143714305,1242.128901,1.620568496
0.019443085,0.679986045,,0.000173447,1290.723845,0.674317526
0.015527614,2.348731289,,0.013056697,1.150358838,2.01042428
0.018252414,2.856494113,,0.397344007,783.7303527,1.512043872
0.017231876,4.686335029,,0.000924343,0.264545269,3.33688045
0.017541986,0.414476584,,0.000270707,68.26006015,0.514948478
