d1,k1,d2,k2,Kd,n,k3,d3,k4
0.019899564,4.176700491,4.323478796,1.041118108,0.146498552,0.558449991,0.03381946,6.619624175,0.018231959
0.015013671,0.093504677,0.00118168,0.000315622,93.86420367,0.845279285,0.110704855,0.013006686,2.934269504
0.017660134,8.861352237,0.27279307,0.012907238,151.646829,3.478583617,4.257617739,9.422511294,0.029455518
0.017563868,2.780780227,0.000367988,0.052581544,0.38979237,0.509269069,2.900681199,0.009208029,0.058997463
0.019598454,6.69627581,0.000284555,0.162492505,54.84874144,3.425940273,0.437354232,0.008895424,0.126134338
0.018219188,0.542208931,0.07120328,0.001858518,83.01692956,2.673074413,0.096050582,0.012279104,2.412681533
0.016778568,0.258523484,7.093055097,6.722023091,112.8495938,0.848802023,0.000372249,3.780071373,0.003279694
0.016477213,0.7120328,0.054013211,0.903302752,103.3157819,1.833372578,0.664507673,0.002077304,4.544645372
0.015310266,0.313208351,0.25556419,0.000190912,10.01920663,0.723216752,0.00869294,3.22973334,0.201449719
0.0186005,1.346376946,0.011681537,1.367204041,1.315729665,1.816926425,0.000130567,0.002717482,2.478372986
0.019649263,0.122320712,0.000268638,0.087263642,0.720277751,3.459347636,0.967906337,0.074558987,3.304963494
0.015091618,0.693159745,1.587937238,0.038829935,7.370551753,1.484009163,0.00028238,0.000986658,6.852252111
0.016407837,0.294555181,2.956877505,0.007629569,109.0184492,0.958267271,0.043567904,0.000439036,0.022344296
0.016102328,0.140442968,0.000352777,0.006201546,3.665782273,0.517811891,0.000106947,0.172782598,0.004544645
0.018873604,0.121852188,0.000519796,0.1650061,0.760034547,3.841048019,0.144821597,0.193865264,0.031683513
0.015828289,0.177487048,0.003958221,0.267608559,1.946106784,1.593832477,0.013990503,0.107357733,0.002802206
0.018577326,7.314197223,0.00273842,0.00032923,1.285780002,0.857673232,0.122791037,0.008365656,0.617779273
0.015514219,4.527238074,0.017748705,0.003132084,3.500794892,2.87686994,0.035823389,0.02037824,0.001688496
0.018702448,0.608368426,0.000291183,3.514255501,168.2028435,0.704416203,0.025361017,0.000279147,0.000906776
0.01898615,0.417670049,0.168202843,1.033157819,1.141563305,3.015714805,8.861352237,0.003192763,2.045659435
0.016334053,0.118622389,0.178169489,0.359611303,24.97468389,0.77781556,0.0017613,0.012469049,0.440723965
0.017802962,0.408162718,0.128085509,0.050601882,592.2430869,0.721214346,0.000245942,0.204565944,0.011681537
0.015496376,6.670627149,0.291183436,0.872636418,521.7951042,0.78051594,1.251699273,0.572136955,0.000106947
0.016714333,1.953589594,0.014152506,0.024974684,4.192759967,0.526498016,0.06826006,8.726364175,0.035007949
0.01651993,6.79986045,0.000903303,0.017545537,68.78599123,2.734922592,0.000133097,0.110280823,0.041767005
0.019405831,0.0949511,0.304906489,0.003356088,0.405041945,1.43843497,0.001086009,3.67987726,6.249328199
0.018180792,0.892962731,0.000656901,0.210135777,4160.702527,0.679949733,0.007147706,0.000544294,0.072582736
0.018693482,1.305669723,0.695824955,0.022088522,12.80855095,3.411721775,4.475415208,0.23942344,0.24688801
0.017675382,3.072557365,0.004492623,0.01476273,254.5853058,2.397448791,0.125651208,0.002133864,0.001894524
0.018343656,1.001920663,0.138303552,0.000115478,29.00681199,0.641046093,0.003751169,0.00037368,0.100964028
0.018088625,0.329230453,3.838545268,0.000324215,0.260515359,3.406995401,0.012613434,0.000137774,0.000181621
0.018354214,0.656901116,0.042904219,0.000231295,0.267608559,2.016006094,0.002014497,0.677381503,0.007747591
0.019534659,0.956826805,0.667062715,1.372460961,209.3308965,1.315398564,0.028129801,0.00016187,0.000206142
0.016231001,0.852772788,1.844307504,2.277718242,823.821901,0.690876622,0.000160632,0.283465363,0.007258274
0.016537365,0.303738609,0.01612501,0.203782397,44.07239651,0.829607016,0.768835332,0.001563748,0.029796597
0.016215444,1.539926526,0.352776787,0.012326317,61.54130009,3.827759003,0.004225064,0.043567904,0.00140983
0.016293378,0.739889164,0.000644417,0.005158222,268.6375182,0.658155322,0.039582206,5.158221651,2.845552919
0.018363016,8.462525688,0.000734232,0.376559261,0.920802875,3.878503222,0.002191964,0.000982879,0.026454527
0.017446364,0.734232042,0.015940429,0.002251645,1.061288195,1.676555218,0.000270707,0.000400405,0.798913942
0.017897106,1.618701118,7.513345034,3.474028151,2.339734973,2.288654996,7.011861566,0.000136197,0.001516468
0.017974503,0.080198578,0.000148195,0.035823389,0.161250103,0.622221435,0.036657823,5.442937323,0.000109018
0.016797887,0.190180799,0.00082699,0.002478373,0.29796597,3.124228558,0.049260634,0.000226899,0.986658057
0.017768851,0.757123396,0.003408003,0.498310456,89.63961859,0.514235103,0.613055792,0.087935992,0.052380141
0.017394578,0.277012904,0.02770129,0.007837304,0.420888119,0.975017488,0.00139905,0.027807802,0.000903303
0.017847405,8.692939692,0.004273988,0.031081359,112.4173474,2.064081591,0.05548386,4.795493794,0.019091205
0.017301418,0.312008673,0.045621196,0.429042189,7.571233961,1.201219666,0.005655878,0.001557758,0.768835332
0.015301459,0.397344007,0.002450003,7.571233961,12.710618,3.785542329,0.00360994,0.000185852,0.070658867
0.017926306,0.089984284,0.000127106,2.022242965,1.968641639,3.072685266,3.838545268,0.040349052,0.000270707
0.0166296,5.591135276,0.199909454,0.105722316,25.8523484,1.157089131,3.22973334,0.003120087,0.000427399
0.016257482,0.055697196,0.039279565,0.004306919,0.601404491,0.554208215,0.000257533,2.516710919,0.000193865
0.018731165,5.380632535,0.001643741,0.003679877,188.003817,3.86508462,0.241268153,0.953161883,0.011862239
0.016844666,2.053525026,0.092789749,4.407239651,0.833361309,2.384191304,0.000149911,3.156215633,0.745589872
0.017494948,2.934269504,1.115578151,0.490719519,376.5592613,0.852339442,2.923030408,0.542208931,0.000734232
0.019028071,0.039734401,0.010901845,0.000121385,0.942251129,2.312574752,0.498310456,0.012326317,0.097536388
0.016640766,0.074558987,0.11415633,6.518785137,0.116367937,1.818186259,1.909120466,1.431638382,0.001013522
0.016730369,0.552713408,0.076003455,0.342110707,1.476272965,0.507155476,0.001938653,1.310690042,0.00011285
0.0151787,0.587714853,0.000624933,0.000430692,0.93146527,0.631782552,0.005463865,0.000805069,0.224302097
0.015468168,4.57966102,1.557758035,0.000104112,2759.518649,0.926266987,0.125169927,3.853304533,0.00028785
0.017230223,0.990451772,0.072027775,0.109018449,0.59680621,1.383670089,3.16835133,0.044582731,1.459374208
0.017136301,0.452723807,0.000365174,0.477712567,10.49139729,0.732804364,0.315621563,0.003002617,0.016691678
0.018938872,4.614946457,5.118782384,2.217345319,0.210943752,0.813097351,0.811272335,0.00397344,0.000892963
0.01663598,0.072027775,0.000108601,7.513345034,0.28237961,1.721301716,0.008019858,0.00971628,0.038681205
0.019977957,1.199959716,0.012808551,0.362382041,59.22430869,2.218369982,0.020614209,0.439035866,0.020693471
0.018410622,0.089296273,4.795493794,0.008206664,0.504080619,0.865436576,0.001426155,0.000798914,0.006419482
0.019276004,0.703882228,1.361967256,0.009753639,0.143714305,0.671053642,0.427398834,0.06345999,0.045446454
0.017981399,5.442937323,0.552713408,2.133863656,424.1309839,2.412451603,6.594269111,6.130557921,0.00041767
0.018855514,3.060788587,0.373680125,3.060788587,41.60702527,2.684214566,0.014371431,0.000203002,0.156374764
0.016116231,0.194610678,7.038822279,1.682028435,12.27910369,0.7005209,0.1650061,0.032173625,0.000789769
0.019544028,2.268993926,0.725827357,0.000519796,0.115478198,3.327641466,0.000176807,0.001237371,0.000565588
0.019685096,1.163679365,2.175204034,0.001119868,9.56826805,1.376018627,0.00679986,0.000246888,0.714770577
0.01684305,0.606038201,0.011028082,0.00103713,50.21498454,2.116235231,0.000195359,0.000470435,0.475882791
0.015698292,2.321845584,9.24343376,5.809873369,0.548487414,0.788126983,0.369402644,0.262522582,0.073988916
0.016687107,1.872837083,4.50989745,0.000527837,1.991437435,1.223912143,0.190180799,0.000463269,0.000610708
0.017396246,1.774870482,0.359611303,0.649381632,373.6801254,0.62481457,0.052783721,0.193122704,0.12710618
0.018121612,4.273988343,0.052986675,0.106536886,45.7966102,0.584591193,3.317671128,0.271748194,0.025852348
0.019017126,0.429042189,0.009172759,0.119078494,149.3367401,1.113035803,2.676085593,1.788545529,0.00615413
0.015017991,0.93146527,0.032050391,0.000272793,6.69627581,0.896577376,0.000414477,0.181621253,0.002834654
0.016754451,5.787619883,0.1650061,0.122791037,291.1834361,0.894714933,0.002497468,0.020300185,1.325867118
0.016851128,4.019450334,0.006177793,0.000386812,0.490719519,0.552673751,0.002459424,3.27969406,0.000964199
0.017791016,0.533949274,0.161870112,0.024219583,51.9796479,2.16519956,0.468633503,0.018023259,0.001551791
0.017641515,0.664507673,0.045098975,0.000104512,0.701186157,0.755498083,3.722488231,0.000105722,0.148764737
0.016825293,0.559113528,0.001563748,2.791472369,0.203001852,1.044273782,0.000479549,2.911834361,1.754553708
0.019426312,5.021498454,0.005922431,0.299111653,151.065978,0.563895604,0.000624933,0.108600877,0.000106537
0.017600961,1.073577333,0.382384254,0.000320504,106.9465223,0.793058942,1.242128901,0.003665782,0.001218522
0.019081061,3.084371394,1.341219935,0.01557758,2.878502869,3.471357621,0.000315622,3.205039109,0.000519796
0.015012231,0.038681205,0.00192383,0.000235776,34.47466066,3.951772789,0.000111131,5.922430869,0.350079489
0.018357734,0.580987337,0.002312952,0.010860088,4.614946457,1.247897985,0.00212569,0.055911353,0.027070732
0.018734758,0.065690112,0.009458741,0.00195359,0.481393254,1.096191612,0.000130067,0.038385453,0.468633503
0.016006876,1.159222139,0.000101352,0.002166872,3.62382041,3.987542789,0.221734532,3.180533688,0.000899843
0.019602213,0.4851023,2.780780227,0.003474028,1.650061001,2.304573851,0.113719079,0.02225871,2.565468383
0.019090212,0.789768849,0.000917276,0.025951751,18.37243276,0.738925079,4.851022995,0.031927629,0.001154782
0.016838206,3.408003248,0.005040806,0.26556245,0.830169296,2.145776774,1.19078494,1.493367401,0.008462526
0.017055969,3.43426128,0.001734469,0.003108136,273.8419634,2.541182519,0.006985004,0.000734232,0.465050376
0.018511529,3.22973334,0.010943763,0.572136955,0.459726989,1.14750465,0.001102808,0.000960506,0.00026967
0.016927248,5.463865499,0.000124213,2.7279307,0.268637518,3.659128296,0.000124213,0.350079489,4.160702527
0.015889119,2.536101709,0.002109438,0.000432348,2834.653633,0.794159118,0.007837304,0.004034905,0.000830169
0.015493405,2.878502869,0.012185219,7.542233958,2.125690345,0.604787405,0.01612501,0.026658354,0.007958539
0.018828412,0.052986675,0.007571234,0.000224302,0.639489375,0.648644541,0.000261517,0.00273842,0.218356773
0.016956491,1.021331359,0.000133097,0.012092052,0.23577622,1.526788262,0.021585726,0.012710618,0.176129999
0.019594696,0.076295689,7.958538716,3.609940136,0.156976027,2.044148491,0.00459727,0.030607886,0.169498815
0.017013498,0.113719079,0.000805069,0.002507071,3.01416253,3.0303827,0.250707119,0.280220562,0.02037824
0.019329684,0.060140449,0.000153403,4.019450334,29.91116533,2.650932618,0.07120328,2.260303027,0.003694026
0.015294125,0.326713189,0.006985004,0.035413322,0.556971962,1.358015551,0.000504081,0.00456212,0.000219196
0.016144073,4.98310456,0.00016125,0.0003408,7.258273574,1.589419556,0.009679063,0.000320504,0.000383855
0.018520407,4.795493794,0.488839923,0.006493816,3596.113027,0.799682931,5.138464179,0.494500422,0.011459526
0.01640941,8.998428427,0.23942344,5.380632535,0.220039171,0.977047089,0.011862239,2.487902367,0.14933674
0.018396504,1.587937238,0.000780728,0.01372461,133.0965097,2.061222149,0.00059452,0.01154782,0.180232594
0.0162606,2.759518649,0.005079645,0.000392796,5238.014142,0.631344786,0.538063253,0.074845668,0.044754152
0.017813209,6.852252111,0.00103713,0.001643741,2696.704335,1.163523218,0.183020611,3.254617835,1.70804772
0.015491919,1.675585782,0.050601882,0.07571234,6.370399471,1.647753003,0.022088522,0.000115478,0.004144766
0.017414605,0.059910094,0.199143743,3.838545268,0.116815373,2.260277646,0.095316188,0.000118168,0.000392796
0.018777925,1.991437435,5.809873369,0.039129113,0.131069004,0.578544565,0.003192763,0.001837243,0.002867477
0.015232651,8.019857778,0.097162795,0.002109438,1.747833262,1.330067995,0.000244062,0.083336131,0.012138546
0.01858089,0.29342695,1.16815373,0.131069004,34.60721624,0.784312229,0.001487647,9.102625318,0.006014045
0.016232557,0.089639619,0.307255737,0.000780728,2.348731289,1.119224928,0.734232042,0.000195359,0.042576177
0.019311157,4.740600231,0.002878503,0.001415251,8963.961859,0.728752079,0.266583542,0.000111558,0.257533265
0.019808179,4.241309839,1.694988151,0.032671319,0.494500422,0.569394317,0.903302752,0.002823796,3.16835133
0.015237033,6.249328199,0.000213386,0.28237961,0.506018817,3.156881266,0.001081849,0.223442955,0.000146499
0.017614469,0.096790634,0.000107358,0.005002265,80.50694251,0.985890962,0.001393692,0.032546178,0.000208529
0.018732961,2.516710919,0.085934324,0.048883992,290.0681199,0.699065722,1.643740793,1.377738094,1.399050314
0.017820043,0.151646829,0.058322124,0.000330496,0.129072384,3.702500679,0.889542427,0.001872837,0.007230472
0.018759926,5.899746256,0.000504081,0.051780551,856.0517117,1.486067863,0.06060382,0.649381632,0.654384996
0.018801348,0.382384254,1.246904905,0.000372249,0.232184558,0.680421201,1.887266945,0.03025752,2.450003285
0.017126444,0.304906489,0.000106537,0.005877149,18.58517551,0.897199051,0.219196358,0.701186157,0.000649382
0.015945595,0.137246096,0.001754554,5.002264671,2.366827827,3.803954527,0.009605058,0.024219583,0.00044412
0.016249689,0.051187824,0.000429042,1.415250553,20.53525026,1.517293308,0.031805337,0.004527238,0.155775803
0.017077245,0.498310456,0.002856494,0.000196864,0.112849594,1.586117885,0.935046768,0.137773809,0.001077705
0.015913517,7.038822279,0.001177154,0.031320835,0.12326317,0.92434287,0.000986658,0.004945004,0.092789749
0.018398268,9.94260074,0.000149911,0.022003917,0.296824674,1.027045431,0.000334323,0.080506943,0.0949511
0.017299759,4.926063433,0.475882791,0.000129569,0.862647431,2.645425886,0.109018449,0.02770129,1.021331359
0.016564346,2.440619068,3.408003248,3.394949616,6.594269111,1.988251143,0.013515538,0.122320712,0.000272793
0.01696137,3.356087949,0.000496402,0.049071952,105.3173687,0.900938167,0.003809196,5.505963567,0.003487386
0.019579669,0.639489375,0.073141972,0.00278078,1.351553786,0.54092482,0.001232632,0.000365174,1.656405511
0.016788225,8.33361309,0.114595263,0.843011178,0.216687238,2.612624884,0.23577622,0.052581544,0.11726453
0.015216591,0.084625257,0.002277718,7.989139417,68.52252111,0.663652535,0.070388223,0.000569946,0.002158573
0.017098547,1.70804772,4.176700491,2.707073204,1.199959716,2.902910313,7.370551753,0.028785029,1.393691549
0.019316713,0.066196242,0.000163744,2.339734973,0.565587757,3.343826517,0.01575796,2.243020967,0.00049831
0.016079182,8.23821901,0.000112417,0.986658057,25.07071193,0.512455984,0.014537844,0.342110707,0.002191964
0.015369105,0.073423204,0.001081849,3.460721624,13.36082677,2.020202623,0.000109018,2.366827827,0.622539148
0.015675728,1.816212526,3.736801254,0.02770129,2.357762196,0.542426663,0.284555292,0.005877149,0.00118168
0.019075572,0.486967525,0.003736801,0.071751888,1.013522358,0.676189725,0.001290724,2.217345319,0.039582206
0.019264917,0.862647431,0.31081359,0.00151066,2823.796095,0.723718221,0.059224309,0.000244062,0.434010264
0.01895886,0.45621196,0.014371431,0.000613056,171.4615189,2.356262056,0.093864204,0.001154782,0.066706271
0.015656198,0.138303552,0.004983105,0.000106537,4.225064403,0.596874697,0.001795423,0.000339495,0.003229733
0.018133781,0.889542427,0.554838599,0.088954243,0.852772788,2.587394431,0.23942344,1.141563305,0.005197965
0.019751276,0.490719519,0.004544645,1.300668632,16.12501027,0.845865391,0.001830206,3.217362533,0.620154644
0.015052594,0.08301693,0.011771541,0.119536353,1.16815373,0.851158668,0.023759283,0.050601882,0.001094376
0.016252806,0.347402815,7.202777512,1.448215973,2.625225818,2.823530078,1.23737119,0.040816272,1.569760271
0.016527853,7.202777512,0.001017419,0.092080288,0.154584757,1.442428693,0.078072844,6.225391476,0.971627952
0.01547707,0.442418555,0.000620155,3.751169311,74.84566763,1.549174866,0.126134338,0.0003408,0.022952676
0.018294469,1.938652636,0.023577622,0.00130567,92.4343376,1.714157888,6.201546437,0.078072844,0.019386526
0.015080045,3.254617835,0.720277751,0.039279565,1.361967256,1.213774149,0.592243087,0.007897688,1.426154796
0.01630901,0.073705518,0.118168031,5.832212419,0.610707612,2.736818953,0.786743808,0.251671092,2.08529099
0.016324657,5.002264671,0.000105317,0.149910942,16.43740793,0.683730648,7.629568912,3.554948662,0.024688801
0.016860826,0.669627581,3.541332187,0.077475907,4926.063433,0.618351898,4.650503762,0.000375117,0.145937421
0.015701303,7.286181745,2.889570756,0.006394894,92.08028751,2.138352951,0.021835677,0.04851023,0.010694652
0.015991534,0.071477058,0.000263532,0.013006686,1.528152396,1.739291808,0.013567505,0.00047406,4.306918629
0.018276934,1.300668632,2.595175106,0.000896396,2.022242965,1.299088755,0.000899843,2.979659697,0.045272381
0.019002543,3.368992157,0.029455518,0.00021503,183.0206106,1.372208778,0.00082699,0.016820284,0.010943763
0.019886211,0.248790237,7.258273574,0.019686416,1.887266945,2.663826278,0.008593432,0.000956827,0.004424186
0.016510428,0.318053369,0.011503588,0.022173453,3.973440066,2.978322539,4.290421892,0.00339495,0.000133097
0.015669716,9.791141644,0.240344027,0.001209205,0.118168031,2.886857709,0.00370823,3.694026444,0.000309623
0.018041852,1.098584161,0.28237961,0.000106947,2069.347055,0.566245663,0.000153993,0.256546838,0.00397344
0.019574037,0.576545164,0.000300262,0.502149845,1.086008772,1.780768527,0.000913763,0.009791142,4.926063433
0.018227926,1.80232594,0.000238506,0.449262325,0.101741937,0.725224717,1.372460961,0.037655926,0.01372461
0.015354374,1.844307504,0.01448216,0.02037824,0.303738609,2.41579829,0.852772788,9.350467678,0.250707119
0.019487884,0.040194503,0.144821597,6.154130009,0.249746839,0.711778371,0.029568775,0.001111305,4.740600231
0.01708052,0.352776787,2.52638771,0.45621196,0.960505818,1.264441244,2.00678109,0.000639489,0.010371303
0.017471477,0.690504744,1.346376946,0.010943763,3.43426128,3.687134387,0.00043401,2.330773115,0.021835677
0.018361255,0.651878514,7.600345469,1.150358838,0.113719079,0.651799432,0.001005773,0.000346072,0.765890472
0.018261167,0.136196726,0.203001852,0.355494866,0.521795104,3.218748824,0.000556972,0.002251645,0.095316188
0.016834977,0.71751888,0.000186566,0.000348739,0.24688801,2.900898866,0.000249747,1.51646829,0.001708048
0.018523959,0.134637695,0.125169927,0.000760035,0.29342695,1.391364098,0.056776245,0.000213386,0.000164374
0.015299992,1.534028165,0.115922214,3.317671128,43.40102636,1.869302432,0.025070712,0.470435406,0.000751335
0.01792115,0.634599901,0.02175204,0.000714771,179.5422513,1.205389999,0.615413001,6.44416522,1.336082677
0.015985401,1.669167807,0.355494866,8.793599189,0.470435406,0.677127773,0.002834654,0.62493282,9.86658057
0.016445642,0.164374079,0.008827411,0.001600172,0.664507673,1.078854269,0.001266193,0.000205353,9.137625049
0.017651668,0.548487414,0.000257533,7.038822279,15.57758035,1.569712122,0.003596113,0.000234873,0.188003817
0.015168514,0.682600602,0.009314653,0.000163117,16.75585782,2.788520738,0.001453784,1.38835331,0.00177487
0.017488239,0.070658867,2.7279307,0.000574337,0.142069221,0.879953992,0.513846418,0.000617779,0.017080477
0.018371823,0.12956867,0.001029201,1.021331359,2.738419634,1.130922447,0.006107076,8.175230379,0.163117291
0.016246573,5.118782384,0.000145937,0.002878503,92.78974901,1.136423051,0.182319589,0.000294555,0.004650504
0.019647379,0.886135224,0.37946058,0.000281298,0.1600172,0.51673625,0.000125651,0.003084371,1.624925048
0.01863442,0.394305953,0.002006781,0.025167109,362.382041,0.536816157,0.136720404,0.021256903,4.441196614
0.018826606,3.794605804,0.139369155,9.24343376,8659.643234,0.56311442,0.097911416,3.192762888,0.047771257
0.016993931,0.275951865,0.022088522,0.000170805,5.505963567,0.673850287,0.041130754,0.06826006,0.12421289
0.017083797,3.447466066,0.312008673,0.076883533,5.591135276,0.916686289,1.426154796,0.007202778,0.038829935
0.015148164,0.260515359,0.000125651,0.136196726,2.7279307,2.574870722,1.901807986,0.060836843,1.409829737
0.016508845,0.786743808,0.033176711,0.084625257,67.22023091,1.784475384,0.003242152,0.011241735,0.000422506
0.018566641,0.833361309,0.003809196,0.045098975,0.31081359,3.65659286,0.001163679,0.419275997,0.000754223
0.016523099,0.119078494,1.128495938,7.958538716,0.27279307,1.348635052,0.000123737,0.00459727,0.00742734
0.017745012,0.427398834,1.256512076,0.000823822,64.93816316,1.993771394,0.000576545,0.000118622,0.003084371
0.018373585,9.208028751,0.005138464,0.739889164,3037.386092,1.322712943,0.641948222,7.897688494,5.612633275
0.019482279,0.674786937,0.004458273,1.069465223,0.102133136,3.03248393,0.000184431,0.000221735,0.639489375
0.019555276,3.665782273,7.629568912,0.000174783,0.486967525,0.960927838,0.059680621,0.014991094,2.968246743
0.017141231,0.080506943,0.687859912,0.007542234,0.742734048,2.166700882,0.000236683,0.798913942,0.008019858
0.017344608,1.437143053,0.000723047,6.77381503,0.308437139,0.949013161,0.000101352,0.714770577,0.007065887
0.01686406,0.768835332,0.116367937,0.055911353,119.5363526,3.313830933,0.27489489,0.008626474,0.002507071
0.015088724,1.894523514,0.154584757,0.000111987,1.669167807,0.725727578,2.991116533,0.004832442,0.009866581
0.017854252,0.213386366,0.002183568,6.468943132,0.186566358,0.521775099,0.00032923,1.128495938,0.073423204
0.017979675,0.078072844,0.000511878,0.058771485,0.395822065,1.977256449,0.004340103,6.107076122,4.241309839
0.016616847,0.077179152,0.0017613,0.506018817,2.450003285,1.758688531,0.116367937,0.205352503,0.016374448
0.016567523,3.823842537,0.001459374,0.627335696,190.1807986,0.854705908,0.000113719,8.081649291,0.002150305
0.015883026,2.6556245,3.751169311,0.027595186,13.30965097,1.420599616,0.000153403,0.010019207,5.060188166
0.017326322,0.765890472,0.000397344,0.073423204,4.390358656,0.818185571,0.011284959,1.844307504,0.209330896
0.016127052,9.422511294,0.06060382,0.001420692,65.69011165,1.746540382,8.593432434,0.000538063,1.594042881
0.017466451,0.42250644,0.000538063,0.000168203,2.707073204,1.312666111,0.000542209,7.747590655,0.000189452
0.015772229,0.306078859,0.072582736,0.000814392,15.39926526,2.287069171,0.004686335,0.033304276,0.563421393
0.019615376,0.12326317,0.049071952,0.544293732,0.271748194,1.814409375,0.020773037,2.093308965,5.158221651
0.015680238,0.59680621,0.001336083,0.001261343,246.8880105,1.165137322,1.009640276,2.014497193,0.017015054
0.015841956,0.247837299,0.000231295,2.295267638,0.236682783,1.580630334,0.000132587,0.27489489,0.001557758
0.01796761,2.421958329,0.000165641,4.323478796,114.5952633,0.966941155,0.115478198,1.19078494,0.000720278
0.019711542,6.569011165,1.124173474,0.000931465,8.23821901,2.853040052,1.872837083,0.226899393,1.181680313
0.017291466,7.011861566,0.001232632,0.002991117,1.575796023,0.907833732,0.071751888,2.605153593,0.011953635
0.016348156,0.226899393,3.156215633,2.440619068,26.86375182,0.504350992,0.064689431,1.061288195,0.006905047
0.016455107,5.854637363,0.002770129,0.028346536,85.60517117,0.857078944,0.000220885,2.956877505,0.027384196
0.018837441,6.27335696,0.000651879,0.998083019,3.514255501,1.45952609,5.158221651,0.006037169,0.001858518
0.01690778,1.714615189,0.003304963,1.774870482,0.569945506,1.82829643,9.791141644,0.000172121,1.448215973
0.016003807,3.751169311,2.348731289,8.301692956,141.5250553,0.567424363,0.000330496,0.000168203,1.476272965
0.01545186,0.754223396,7.897688494,0.014706184,0.40973211,0.85529855,3.665782273,0.128085509,0.001999095
0.019637961,0.036377541,0.000533949,0.004492623,1.682028435,1.671913258,0.000429042,0.062015464,1.098584161
0.017124802,0.176129999,0.000330496,7.314197223,35.41332187,1.744120841,0.000990452,0.001734469,3.651741273
0.017907407,9.24343376,0.000470435,0.030607886,2.093308965,1.409809273,0.032050391,0.016063247,0.000203782
0.018589801,5.56971962,0.913762505,0.000326713,94.22511294,1.323630096,0.006878599,3.368992157,0.000869294
0.016105416,0.150487352,0.452723807,0.000483244,25.16710919,0.608994034,0.00401945,1.186223891,0.000188004
0.017592524,4.650503762,0.062015464,1.727825981,1983.809657,0.867238073,0.004290422,0.203001852,0.040816272
0.016720745,1.88003817,0.021094375,0.074845668,133.6082677,1.862835137,4.128890196,0.155179137,0.040504195
0.017655054,7.175188804,0.00018232,7.427340485,0.168202843,2.192383223,0.00100964,0.000120457,0.005258154
0.018770723,2.945551814,0.029230304,0.001539927,40.65993375,0.739950157,6.107076122,7.837303527,0.09568268
