d1,k1,d2,k2,Kd,n,k3
0.018459584,0.084891134,0.132502039,0.001846804,93.40550613,0.834220112,0.000541173
0.018550895,0.08200182,0.172603558,0.002305977,88.73742447,0.921144886,0.000500776
0.018305294,0.084525304,0.118455763,0.002282851,120.875124,0.534588238,0.000568462
0.018570486,0.08594752,0.213136105,0.001307367,71.46837908,0.548982982,0.00058136
0.018379005,0.084223855,0.100864293,0.001717319,123.7868637,0.5538242,0.000509653
0.018415503,0.084025685,0.295691716,0.002303161,51.15758452,0.92348899,0.000483027
0.01848519,0.085971144,0.115035785,0.002241397,111.2332835,0.560129895,0.000595355
0.018185104,0.089108703,0.262417009,0.001565043,116.6567873,0.511155211,0.00046553
0.018119082,0.086911208,0.135992335,0.001411104,110.1792233,0.571107143,0.000427243
0.018397713,0.089024778,0.287470342,0.002185958,87.51112836,0.511391469,0.000440613
0.018232343,0.088975859,0.111183976,0.001718893,54.94433381,0.540050665,0.000400135
0.018649059,0.083263808,0.163857379,0.001642923,52.14109318,0.530282606,0.000443541
0.018133836,0.085654449,0.224512623,0.001537563,115.8903526,0.684046672,0.000420654
0.018343046,0.086113024,0.162959768,0.002225707,56.88945219,0.670898613,0.00046837
0.018205003,0.089297822,0.167927457,0.001082485,82.34980482,0.92562517,0.000552405
0.018222607,0.088227964,0.231950526,0.001629928,88.99777371,0.986118777,0.000407283
0.018074205,0.081405179,0.232631052,0.001063153,64.66896319,0.676658587,0.000454525
0.018463811,0.08021544,0.104435053,0.002227067,67.92150716,0.634708763,0.000573246
0.018283657,0.082250095,0.134014816,0.001535216,112.5856634,0.534094401,0.000483419
0.018231416,0.080480421,0.161592972,0.001430633,94.50651999,0.761632352,0.000529023
0.018090072,0.083657016,0.264927495,0.001182018,84.2100722,0.919443822,0.000472375
0.018578045,0.084528622,0.223364524,0.001707903,58.47359335,0.954731303,0.000484204
0.018604052,0.081401983,0.188115353,0.002191975,74.73376522,0.681522567,0.00042322
0.01834118,0.087551642,0.283186398,0.001670245,102.8866788,0.785763286,0.000490064
0.018068919,0.081207265,0.254934017,0.001560747,90.14581251,0.582434075,0.000473781
0.018289006,0.082989662,0.11669051,0.001023328,90.41029386,0.964486756,0.000432179
0.018195514,0.087603217,0.113653974,0.001997612,100.8720776,0.96761162,0.000494856
0.018204772,0.084419177,0.222629563,0.002346474,96.85398171,0.743033932,0.000493587
0.018325326,0.088878101,0.177604881,0.001009667,52.75570433,0.748375033,0.000444081
0.018560334,0.084402607,0.103824929,0.001557889,53.69123154,0.926695112,0.000409934
0.018040219,0.087297646,0.238933825,0.001970945,70.66163455,0.913725886,0.000518336
0.018673503,0.080505703,0.124095012,0.002027733,80.47167253,0.659220647,0.000441687
0.018322762,0.083032031,0.201670289,0.00133236,81.5395824,0.662733155,0.00059616
0.018442221,0.080755789,0.116605076,0.001584281,66.81138817,0.701979108,0.000487355
0.018603105,0.088238357,0.129717395,0.001843423,78.26290353,0.614506425,0.000570155
0.018450666,0.086785047,0.141478614,0.001576076,53.31895115,0.532861806,0.000454341
0.018073286,0.08052467,0.269724262,0.001246155,52.81369425,0.83133393,0.00052178
0.018267156,0.0835323,0.297647258,0.001017717,85.51528299,0.591657156,0.000591266
0.018585607,0.087441715,0.276727833,0.001766259,100.0993177,0.642232094,0.000590307
0.018348178,0.087410823,0.195704408,0.001393118,55.91867241,0.715570921,0.0005054
0.018650956,0.089066731,0.254188247,0.001014304,50.6357094,0.740976657,0.000457175
0.018004693,0.089694871,0.191872363,0.002004334,137.2536674,0.596598946,0.000447999
0.018413864,0.085509967,0.238758892,0.002011694,134.8621309,0.565722582,0.000596483
0.018565763,0.083548699,0.209806185,0.001046081,66.12982351,0.556775127,0.000506494
0.018487777,0.083244196,0.20630152,0.001828283,58.62367852,0.720881151,0.000425342
0.018064094,0.082437603,0.155212975,0.002381129,80.14816494,0.96738808,0.000492787
0.018294124,0.083758896,0.168420144,0.001431507,73.94429816,0.608994034,0.000516518
0.018457706,0.084508713,0.142049674,0.001323841,70.79113598,0.845474609,0.000473078
0.018133605,0.080765301,0.172983224,0.001208669,56.66074848,0.717723468,0.000508346
0.018251134,0.081258293,0.187359102,0.001750149,62.80188289,0.806362247,0.000412881
0.018437296,0.084581738,0.2093457,0.001077537,95.06188421,0.557547516,0.000486895
0.018309951,0.084352915,0.233655587,0.001787424,54.92421666,0.539676461,0.000568002
0.018101118,0.08323766,0.117462236,0.001462442,90.57598861,0.875290206,0.000418442
0.018247421,0.084767905,0.113737246,0.001087123,59.42340883,0.603670553,0.000458536
0.018250205,0.086550264,0.157330353,0.001293861,61.16764421,0.59453487,0.000537673
0.018536745,0.089881706,0.210036807,0.001630924,50.32145753,0.752710325,0.000470718
0.018556085,0.085114733,0.295908363,0.001983022,94.26456951,0.937679415,0.000422991
0.018232575,0.084052081,0.131102324,0.00223047,98.71600725,0.868240525,0.000512416
0.018220058,0.087882251,0.207437865,0.002132541,62.29795282,0.812909508,0.000452686
0.018116317,0.081568341,0.112247649,0.00103401,86.39664319,0.867638915,0.000532899
0.018087542,0.089888764,0.155953651,0.001322629,146.9283073,0.559612464,0.000430082
0.018001946,0.086519687,0.141013091,0.001019584,54.70341348,0.813661143,0.000590068
0.018671128,0.089129696,0.140755129,0.001552664,67.15480019,0.559353928,0.000532755
0.018607601,0.089112201,0.106364894,0.002106003,59.94797694,0.948793918,0.000562729
0.018606418,0.082528277,0.293964246,0.001441599,61.14524847,0.581224196,0.000487421
0.018598847,0.089410082,0.231780705,0.001008127,92.3511324,0.569789128,0.000434405
0.01857521,0.08560402,0.293104299,0.001954162,93.03000268,0.554720648,0.000441627
0.018279008,0.087899505,0.234255314,0.001345857,73.16317082,0.519609603,0.000410266
0.018324626,0.082133925,0.289265562,0.001656527,116.2303666,0.527959804,0.000569385
0.018092373,0.084957818,0.166702036,0.001746411,99.76994972,0.85688094,0.000443961
0.018445504,0.083156,0.138353239,0.001893064,88.21900858,0.976144523,0.000530742
0.01851978,0.08826261,0.23745097,0.001578485,73.10960513,0.701168618,0.000418046
0.018537452,0.087937474,0.219552961,0.001385057,106.5680523,0.788855703,0.000532971
0.01818256,0.083120095,0.189915011,0.002372417,89.71767946,0.739608307,0.000492653
0.018683242,0.086829353,0.170905348,0.002436303,67.22861782,0.675565082,0.000479321
0.01855349,0.084924469,0.179632597,0.00132546,62.48073055,0.887098781,0.00049013
0.018566472,0.089073725,0.185447791,0.00188211,108.2594376,0.70751534,0.000465656
0.018237213,0.089343411,0.194989041,0.001038441,108.9754056,0.604787405,0.000424308
0.018021874,0.080911295,0.130910423,0.001206824,86.6818622,0.95804589,0.0005554
0.018343979,0.080695571,0.118629406,0.001602776,68.49600526,0.585672746,0.000575031
0.018441048,0.08896538,0.151063322,0.002253066,76.5900885,0.952748057,0.000591665
0.018527318,0.089726571,0.113072778,0.001814376,127.7941801,0.530527706,0.000419121
0.018552546,0.086035298,0.142989112,0.001919849,100.3562443,0.681050335,0.000409657
0.018313211,0.084688069,0.105164233,0.001848497,69.45584186,0.688645463,0.000598663
0.018296916,0.086255138,0.204271762,0.001525867,65.62321673,0.565853307,0.000511516
0.018017978,0.089522483,0.193141301,0.001700616,99.51452409,0.598670187,0.000448181
0.018645264,0.086982894,0.254654097,0.001116398,58.38800297,0.62049866,0.000554125
0.018628437,0.086089361,0.261170702,0.002004947,109.4152706,0.568211525,0.000472183
0.018315307,0.087427984,0.131872742,0.001197644,99.47808814,0.803572445,0.00049139
0.018454186,0.081223208,0.227325491,0.002067128,87.3510403,0.643717681,0.000525389
0.018412225,0.080379373,0.296342132,0.002357249,67.37649659,0.618351898,0.000416693
0.018085241,0.081421161,0.198664955,0.001838362,95.86594281,0.595084591,0.000553377
0.018403329,0.0820308,0.142779812,0.002389872,51.60918496,0.509622189,0.000410877
0.018082482,0.087851204,0.158254899,0.002345758,79.18542454,0.655121015,0.000556151
0.018001259,0.088512463,0.124322441,0.001619507,68.19566344,0.538555401,0.000470463
0.018557029,0.087713347,0.105898504,0.001133578,62.45785404,0.700682774,0.000479515
0.018287843,0.085031231,0.123731992,0.001122896,128.686457,0.525404332,0.000544548
0.018013396,0.083703011,0.184431908,0.001119129,78.86708784,0.986574566,0.000484859
0.018407542,0.086614851,0.269033728,0.001537093,80.20688761,0.620642042,0.00055465
0.01868847,0.083352118,0.197649035,0.00157223,60.94405544,0.836536271,0.000566775
0.0185483,0.0875929,0.151617536,0.001120155,102.7737083,0.745958185,0.000439068
0.018632938,0.081815303,0.152508511,0.001424964,88.80244029,0.78051594,0.000468876
0.018104802,0.081853858,0.137192826,0.001060882,61.10048159,0.61266344,0.000568232
0.018360083,0.089325874,0.163737413,0.001296234,117.7728169,0.677910474,0.000509515
0.018664481,0.088620257,0.222222297,0.001366151,71.73057902,0.721881198,0.000429501
0.018502359,0.080382529,0.137092381,0.00184061,79.76751411,0.527106602,0.000530814
0.01847485,0.081828153,0.152843975,0.002482878,59.75072342,0.938546416,0.000514289
0.018186492,0.084177573,0.261362056,0.001050564,114.9183429,0.537685076,0.000444682
0.018309019,0.085281981,0.101605744,0.001099143,89.55355485,0.739950157,0.000404157
0.018470386,0.084227161,0.277438115,0.002435559,72.78903357,0.755498083,0.000565397
0.018686331,0.08949437,0.180357661,0.00127153,66.05721237,0.663959278,0.000549279
0.018228402,0.082185535,0.24334905,0.001866652,51.06399964,0.903022183,0.000589032
0.018481665,0.085923902,0.125787887,0.001447776,50.85871508,0.61892364,0.000449516
0.018087082,0.088453407,0.157042542,0.001277759,114.4563547,0.782863851,0.000494321
0.018026688,0.08548647,0.114909475,0.00148949,57.89828395,0.751493918,0.000471992
0.018000801,0.084114804,0.186742614,0.001699577,55.81637786,0.502025772,0.000449091
0.018313677,0.081651647,0.299725473,0.001069014,92.9278549,0.558063038,0.000531604
0.01833465,0.085530113,0.219794297,0.001664134,69.68513464,0.85608938,0.000497068
0.018048939,0.086173901,0.101345618,0.001747478,69.30339932,0.801717942,0.000505059
0.018214035,0.081121227,0.108211448,0.001311366,102.9243633,0.670588664,0.000541978
0.018162685,0.088919984,0.252333352,0.001834997,71.65181819,0.57428283,0.000512277
0.018191349,0.082947316,0.272404391,0.001090449,94.81851192,0.540300279,0.000435169
0.018463576,0.085620827,0.253351863,0.001215703,68.74730028,0.722381741,0.000439424
0.018065703,0.08355854,0.108370074,0.001736306,95.62051201,0.858267932,0.000459839
0.018262743,0.089966438,0.267461997,0.002162714,81.4500512,0.791228702,0.000512693
0.018572139,0.087661706,0.123641402,0.00104832,62.70995701,0.546578266,0.000441209
0.018645739,0.085546904,0.260216033,0.001149266,56.06219982,0.589882698,0.000417934
0.0180595,0.082625539,0.173999753,0.001030542,84.54997515,0.6056264,0.000597209
0.018441986,0.089987634,0.262897941,0.001859255,96.21765141,0.81253395,0.000465782
0.018536273,0.081251913,0.122066785,0.001449103,54.76354434,0.580150857,0.000556979
0.018309718,0.081664471,0.183220191,0.001008743,83.07675877,0.930557154,0.000400676
0.018141217,0.081032099,0.133818653,0.001808291,55.89819852,0.997346463,0.000536005
0.018375733,0.087434849,0.119895954,0.001935155,87.38303446,0.830565969,0.000463646
0.018147678,0.084395979,0.287997188,0.00168768,84.11760878,0.650746101,0.000487092
0.018586316,0.080313129,0.159243184,0.001106891,75.42110202,0.708496845,0.000536222
0.01860074,0.086069083,0.190123768,0.001053134,83.47320132,0.950768932,0.000427763
0.018654277,0.087421119,0.205472158,0.001464678,51.32646973,0.513641378,0.000539202
0.018576627,0.085715002,0.105010299,0.00142192,67.5741744,0.864037999,0.000483354
0.018693461,0.081796032,0.296667876,0.001023953,106.6851937,0.642974458,0.000481203
0.018179323,0.084565136,0.179041532,0.001192534,70.32603847,0.905320169,0.000474871
0.018019583,0.080717751,0.211271081,0.001574633,70.63576271,0.578945721,0.000580811
0.018211487,0.082632027,0.156125078,0.001310966,92.55427167,0.579481028,0.000435581
0.018615648,0.085816019,0.148105385,0.001102842,71.49455589,0.933140786,0.000441269
0.018392099,0.086200972,0.101197274,0.002043899,50.04579647,0.749066998,0.000409712
0.018395373,0.08685663,0.124140465,0.002024638,79.47593641,0.659982648,0.000532395
0.01848143,0.082366429,0.270713814,0.002095736,75.39348756,0.687691459,0.000548463
0.018489893,0.083254001,0.108053055,0.001539913,70.84300298,0.686580125,0.000418499
0.018173082,0.088634175,0.158370849,0.001439839,76.5059919,0.712436498,0.000438297
0.018556793,0.087596339,0.10451157,0.001808843,102.0984854,0.576676178,0.000450185
0.018558917,0.088672462,0.212512608,0.001141569,78.06253908,0.888329414,0.000543665
0.018457472,0.082810652,0.129385299,0.002171319,74.37882921,0.525282952,0.000414222
0.018366855,0.085880058,0.236496383,0.001639414,70.94685101,0.625103362,0.000467105
0.01831391,0.083227856,0.229920868,0.002124739,60.47717574,0.763746975,0.000546391
0.018609494,0.089466265,0.296993978,0.001092783,141.075627,0.551398278,0.000528809
0.01844527,0.086577453,0.186811012,0.001030227,75.47636128,0.512929813,0.000490992
0.018085011,0.084213935,0.174254818,0.00211309,78.17697015,0.599362198,0.000443301
0.018290634,0.089283799,0.113529181,0.001241216,83.65681233,0.599223732,0.000440792
0.01869679,0.083913596,0.219392217,0.002370245,124.1955181,0.521293099,0.000427012
0.018584898,0.080629066,0.124732863,0.001295838,81.09290839,0.520330435,0.000461583
0.018687757,0.083182122,0.179303987,0.001369075,52.12200239,0.708824315,0.000409048
0.018556557,0.082104908,0.105125728,0.001359491,82.37996718,0.589337783,0.000494789
0.018206393,0.089171698,0.110534424,0.001350386,113.871055,0.500173317,0.000588475
0.018651905,0.088717731,0.254560859,0.001675866,125.9820003,0.701006633,0.00052888
0.018180017,0.082292085,0.125190478,0.001290703,101.8743984,0.524797711,0.000528666
0.018504948,0.087160658,0.194134051,0.001115376,88.44544182,0.904274906,0.000537165
0.018210792,0.08890253,0.241308003,0.002053912,82.01874687,0.576010361,0.000520513
0.018225852,0.08919971,0.195489522,0.001023641,90.64235151,0.543179147,0.000402522
0.018221912,0.080083277,0.276626513,0.001582347,68.57129716,0.699227259,0.000529524
0.018183023,0.083640595,0.112824604,0.002283549,90.90828967,0.899274418,0.000495324
0.018013167,0.089413592,0.214938866,0.002030832,142.0086231,0.607307883,0.000475192
0.018075354,0.087506967,0.112700722,0.002079794,59.44517391,0.865436576,0.000570001
0.018179786,0.088030742,0.263476221,0.002125388,79.50504616,0.99160217,0.000505947
0.018395841,0.087703016,0.144092978,0.002184623,57.03547131,0.750452848,0.000524964
0.018077193,0.080300517,0.102277708,0.001003519,80.1775209,0.595359642,0.000434053
0.018600976,0.088155252,0.166946403,0.002050152,57.62330535,0.633097674,0.000541027
0.018415269,0.085044586,0.220762297,0.001460211,100.1726581,0.702303566,0.00043253
0.01847391,0.088686388,0.14106474,0.001240458,51.6469978,0.838665065,0.000496732
0.01812323,0.080404623,0.247664407,0.001038124,59.64141873,0.50237387,0.000416186
0.018670178,0.085473046,0.145045929,0.002373867,87.89653777,0.577743088,0.000502471
0.018607364,0.088196794,0.113945692,0.001355759,89.94795936,0.987030566,0.000447213
0.018534152,0.088422157,0.101160222,0.002411134,105.5195517,0.509975555,0.000406953
0.018244868,0.082392303,0.110211073,0.001773286,70.92087474,0.961594134,0.000516239
0.018190886,0.084917801,0.273503916,0.001853019,78.52127083,0.737390124,0.000474038
0.018679203,0.083795077,0.257844601,0.00216933,97.28053816,0.560518282,0.000415175
0.018345612,0.088933949,0.115162234,0.001234411,114.582167,0.795077097,0.000594631
0.018622515,0.08689756,0.138962563,0.001149968,62.52650871,0.515901185,0.000582619
0.01858797,0.088338879,0.137444259,0.001522143,83.41208725,0.693916191,0.000550468
0.018277148,0.081712579,0.257372914,0.002379675,69.86399666,0.746647915,0.000432004
0.018592462,0.081802455,0.118977456,0.001135311,68.04598675,0.592067404,0.000418386
0.018024625,0.084648179,0.136941853,0.001860392,65.47918608,0.562594232,0.000552555
0.018050546,0.086163752,0.123686689,0.001260317,105.6742317,0.669350298,0.000439127
0.018306924,0.085375784,0.200492104,0.001831078,85.54660478,0.550888913,0.000411099
0.018553254,0.082059791,0.126573418,0.002058937,95.76068114,0.608009878,0.000421621
0.018124844,0.084754594,0.17009366,0.001718368,74.54243588,0.962483246,0.00059923
0.018059041,0.088731665,0.194347447,0.001112314,79.09847822,0.528692219,0.000546686
0.018150447,0.080410937,0.139932819,0.001561224,94.33363494,0.713260013,0.00045514
0.01824394,0.083765473,0.193282811,0.001471853,63.75192778,0.553440451,0.00046202
0.018335349,0.082525037,0.162900102,0.001194357,103.339804,0.590974042,0.00051415
0.018068689,0.086455171,0.127177427,0.001754431,108.6168317,0.640749935,0.000493053
0.018549715,0.084492125,0.115246611,0.002380402,87.31905784,0.983161277,0.000470654
0.018099277,0.084170964,0.263862448,0.001125299,81.30105094,0.940934802,0.000599635
0.018416206,0.083289964,0.229080428,0.001119813,50.87734316,0.815166499,0.000596805
0.018006754,0.089427635,0.155839471,0.001639915,70.19738787,0.803201202,0.000494923
0.018593645,0.082188762,0.153798469,0.002440772,106.1785095,0.565591888,0.000523546
0.01867564,0.083178857,0.213918049,0.002361573,53.27991421,0.56663829,0.000455509
0.018087312,0.082817154,0.195776088,0.002260648,78.32024492,0.546704567,0.000413048
0.018435889,0.089220725,0.111632756,0.001682019,53.55377415,0.875897122,0.000492254
0.018346079,0.087023884,0.11323853,0.002020932,89.06298029,0.75567266,0.000539275
0.018054219,0.080844613,0.282668352,0.001259163,70.9988321,0.943329267,0.000452931
0.018577809,0.089273284,0.277234992,0.001679966,51.04530322,0.578010124,0.000408385
0.018592226,0.0848978,0.275111152,0.001235166,63.89215909,0.869645904,0.000437764
0.018099046,0.082771646,0.203748797,0.00162943,56.82698705,0.73653875,0.000526456
0.018025771,0.085748661,0.120954351,0.002122793,110.6644657,0.501562016,0.00042471
0.018302268,0.086394095,0.162602102,0.001489035,108.577063,0.546451995,0.000579556
0.018463341,0.085964393,0.223773884,0.001302584,65.83985695,0.906157249,0.000484728
0.018319267,0.087934022,0.170218284,0.001829959,95.02707853,0.525040275,0.000416355
0.018666617,0.087940927,0.116178844,0.001155602,71.52074228,0.931417569,0.000466285
0.018031044,0.08321152,0.229332237,0.00110419,81.92868954,0.902396473,0.000456619
0.018411522,0.087034135,0.284433584,0.002131239,94.61040307,0.633243967,0.000588396
0.018695125,0.084551856,0.10123434,0.002231152,105.095348,0.67276132,0.000425227
0.018075814,0.089031769,0.253537488,0.001900595,63.47238784,0.654818355,0.000541905
0.018040678,0.088013462,0.160003093,0.001029284,123.8322033,0.63017889,0.0005641
0.018569069,0.089772378,0.171344013,0.001144362,97.38747049,0.679164678,0.000487685
0.018610441,0.085805912,0.216915689,0.001947607,95.16637775,0.534464736,0.000505878
0.018025312,0.087982368,0.201301365,0.001510103,132.0762452,0.523223774,0.000490793
0.018450901,0.089487343,0.125282202,0.001636412,51.83647795,0.523707559,0.000567771
0.018636967,0.086031921,0.145631388,0.002085519,64.90621774,0.59701262,0.000416862
0.018532738,0.08447554,0.210498812,0.001484494,60.21199496,0.747856478,0.000530097
0.018602869,0.089322367,0.120821543,0.002264103,79.15643182,0.693595607,0.000465404
0.018385551,0.088325007,0.270812969,0.002493518,51.2325759,0.641787087,0.000431188
0.018609258,0.083890538,0.245048147,0.001793987,79.82595789,0.795628393,0.000577757
0.018515776,0.085442849,0.121353655,0.001777082,52.62064203,0.824828831,0.000509584
0.018434483,0.082729411,0.138100143,0.002246881,91.71079479,0.620785458,0.000544474
0.018518838,0.080442513,0.286000294,0.001549821,109.3752096,0.551653137,0.000599068
0.018579935,0.080502542,0.142832108,0.001248059,51.81749869,0.665495124,0.000401924
0.018062486,0.089518969,0.104856591,0.001842297,98.5354216,0.619352794,0.000578773
0.018462636,0.083966326,0.11673325,0.001103853,57.45473727,0.701492702,0.000401761
0.018157142,0.088390919,0.104933417,0.002498092,104.5962146,0.8630404,0.000504513
0.018557265,0.088648096,0.108330396,0.001949988,60.87713832,0.84332853,0.000449212
0.018255544,0.0841941,0.194774941,0.001195817,92.38495796,0.536816157,0.000564405
0.018175856,0.086611451,0.280092304,0.001140176,89.88210485,0.513166892,0.000567081
0.018507537,0.087806377,0.230848914,0.001197279,104.0232363,0.657699282,0.000464399
0.018659734,0.087878801,0.116861565,0.001070648,125.9358737,0.608290903,0.000475385
0.018456768,0.088515938,0.201744155,0.001539442,116.1027446,0.518889771,0.00044982
0.018574501,0.084266853,0.263379753,0.002047023,77.9482755,0.590291716,0.000559242
0.01866187,0.080870009,0.126341872,0.001162682,67.8717791,0.525161599,0.000402903
0.018115166,0.083483121,0.122245722,0.002133193,51.87445731,0.710299808,0.000558033
0.018027146,0.08889206,0.230173601,0.001925721,60.81029467,0.962705653,0.000483223
0.018042972,0.088335411,0.249028586,0.00105991,102.6984636,0.515782001,0.000528309
0.018228634,0.081092568,0.107815898,0.002314444,56.43296419,0.88812419,0.00046302
0.01833092,0.087448581,0.139166267,0.00244301,54.06611124,0.980439151,0.000585856
0.018425342,0.085728464,0.147942764,0.001275809,76.47798022,0.627563492,0.000511585
0.018069379,0.081593964,0.272005661,0.001531002,60.3002591,0.655272398,0.000408496
0.018501653,0.085745295,0.295150794,0.001949393,73.70099099,0.829990464,0.000404977
0.018699643,0.084934472,0.157100062,0.002128637,136.1024766,0.519369548,0.000425399
0.018043431,0.087263378,0.120644691,0.001306968,82.47052056,0.92541133,0.000438238
0.018287378,0.087270231,0.24016195,0.001985446,61.9566845,0.938763291,0.000590228
0.018155526,0.08766859,0.220681468,0.001083808,97.10257848,0.858863044,0.000509171
0.018453716,0.085198316,0.289371512,0.001134964,80.00154628,0.793058942,0.000597774
0.018595063,0.087496661,0.161238306,0.002453478,60.01387271,0.910775044,0.000498346
0.01802302,0.085988022,0.223119268,0.002018464,80.11881972,0.684679157,0.00046177
0.018045496,0.087294218,0.213292265,0.002384768,82.95515565,0.750106145,0.000452503
0.018124613,0.088979352,0.188598192,0.00135369,57.8558943,0.929268021,0.000509722
0.01820894,0.0887038,0.211890935,0.001879238,99.91620147,0.611108308,0.000482179
0.01848425,0.082872448,0.10632595,0.001523539,113.9544856,0.517214036,0.000464022
0.018167074,0.082674212,0.232972063,0.002051404,56.08273379,0.559871119,0.000552928
0.018009502,0.086904384,0.105782227,0.001727314,122.6138442,0.64849469,0.000595999
0.018279938,0.089642064,0.25549478,0.001093785,99.25975239,0.662426978,0.00054824
0.018358215,0.085866572,0.224101912,0.001298611,90.27795633,0.541925586,0.000425514
0.018182098,0.089515454,0.118542552,0.001935746,106.1396336,0.692954885,0.000507728
0.018541224,0.08746575,0.158312864,0.001702175,147.7917263,0.507976384,0.000420767
0.018358448,0.08585983,0.108528933,0.001088785,50.84009382,0.680421201,0.000576353
0.018561986,0.085644361,0.133329499,0.001490855,56.70226247,0.680106853,0.000459591
0.018544998,0.086574054,0.228828896,0.001641418,57.66552459,0.949890641,0.000447697
0.018004006,0.084184183,0.118325697,0.001811607,50.45061847,0.5522908,0.000580497
0.018311115,0.088655057,0.292996983,0.001323437,99.44166552,0.706535195,0.000433877
0.018485896,0.081934239,0.236236708,0.001130466,64.0796141,0.883213013,0.000534269
0.018498124,0.088575037,0.262609276,0.001491766,107.7847408,0.873673821,0.000539858
0.018634123,0.08368001,0.135544864,0.002490474,90.84173207,0.538679848,0.000578695
0.018263672,0.084081786,0.140703594,0.0021358,90.21186022,0.576942721,0.000581203
0.018326957,0.084901133,0.231611009,0.002409662,96.64140539,0.524918979,0.000433935
0.018130607,0.088665499,0.284537764,0.002008011,102.3605434,0.898858961,0.000546982
0.018206624,0.086798678,0.165849565,0.002191306,66.6647497,0.782321399,0.000500168
0.018467568,0.087414255,0.164037494,0.002308796,109.3351633,0.500982923,0.000569616
